Block,Time,RIHAND3,SEWA2,NJPC,DADRI_RF,UNCHAHAR1,CHAMERA3,KISHANGANGA,UNCHAHAR3,DHAULIGNGA,ANTA_RF,ANTA_LF,RIHAND1,RIHAND2,SINGRAULI,RAPPC,SINGRAULI_HYDRO,UNCHAHAR4,TANAKPUR,AURY_GF,TANDA2,URI,DADRI_CRF,KOTESHWR,PARBATI3,URI2,JHAJJAR,NAPP,RAPPB,CHAMERA2,BSIUL,ANTA_GF,AURY_LF,AURY_CRF,DADRI_LF,DADRT2,SALAL,DULHASTI,RAMPUR,UNCHAHAR2,DADRI_GF,AURY_RF,TEHRI,ANTA_CRF,CHAMERA1,KOLDAM,KGSU3AND4,KKNP,TALA,SIMHST2,MAPS,TALST2,KSTPS7,VSTPS III,RSTPSU1TO6,KUDGI,VSTPS IV,FSTPP I & II,VSTPS I,GANDHAR-RLNG,NLCEXP,NTPL,KSTPS I&II,SASAN,KAWAS-NAPM,KAPS,KAWAS-RLNG,NLCTS2EXP,GADARWARA-I,BRBCL,NNTPP,GANDHAR-NAPM,NLCIIST2,NLCIIST1,SIPAT II,LARA-I,MOUDA_II,VSTPS V,KHSTPP-I,RSTPSU7,SOLAPUR,KHSTPP-II,VSTPS II,KAWAS-ComGas,VALLURNTECL,TAPS-II,GANDHAR-APM,GANDHAR-ComGas,KHARGONE-I,KGSU1AND2,KAWAS-zLIQ,SIPAT I,MOUDA,KAWAS-APM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,122.281677,16.603562,122.200755,0.000000,14.774777,30.647457,2.522047,19.208608,28.748936,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,26.700676,52.355375,33.486722,217.623545,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,293.212131,47.169066,52.099522,2.356378,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.63,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,23.786008,1.88,1.711898,124.614153,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

84,20:45-21:00,122.281677,16.603562,97.760603,0.000000,14.774777,30.647457,2.466002,19.208608,28.748936,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,25.262947,52.355375,33.486722,217.623545,43.356110,0.000000,42.173383,3.189450,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,1.885102,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.63,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,107.917812,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

85,21:00-21:15,122.281677,16.603562,97.760603,0.000000,14.774777,30.647457,2.466002,19.208608,19.165958,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,25.262947,6.712228,33.486722,217.623545,43.356110,0.000000,42.173383,3.189450,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,1.885102,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,23.786008,1.88,1.711898,131.431219,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

86,21:15-21:30,122.281677,16.603562,97.760603,0.000000,14.774777,30.647457,2.466002,19.208608,9.582978,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,25.262947,3.356113,33.486722,217.623545,43.356110,0.000000,42.173383,3.189450,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,1.885102,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,23.786008,1.88,1.711898,131.431219,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

87,21:30-21:45,122.281677,16.603562,97.760603,0.000000,21.443627,30.647457,2.466002,26.056840,9.582978,0.000000,0.000000,91.160263,116.646885,133.393980,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,25.262947,0.000000,33.486722,233.068215,43.356110,0.000000,42.173383,12.668495,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,1.885102,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,109.157278,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

88,21:45-22:00,122.281677,16.603562,97.760603,0.000000,21.443627,30.647457,2.466002,26.056840,9.582978,0.000000,0.000000,91.160263,116.646885,133.393980,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,25.262947,0.000000,33.486722,233.068215,43.356110,0.000000,42.173383,12.668495,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,1.885102,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,109.157278,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

89,22:00-22:15,122.281677,16.603562,122.200755,0.000000,21.443627,30.647457,2.522047,26.056840,9.582978,0.000000,0.000000,91.160263,116.646885,133.393980,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,26.700676,0.000000,33.486722,233.068215,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,2.356378,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.82,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,109.157278,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

90,22:15-22:30,122.281677,16.603562,122.200755,0.000000,21.443627,30.647457,2.522047,26.056840,9.582978,0.000000,0.000000,91.160263,116.646885,133.393980,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,26.700676,0.000000,33.486722,233.068215,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,2.356378,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.83,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,109.157278,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

91,22:30-22:45,122.281677,16.603562,122.200755,0.000000,21.443627,30.647457,2.522047,26.056840,9.582978,0.000000,0.000000,91.160263,116.646885,137.981732,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,26.700676,0.000000,33.486722,222.512254,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,2.356378,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.325457,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.83,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,109.157278,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

92,22:45-23:00,122.281677,16.603562,118.737575,0.000000,21.443627,30.647457,2.522047,26.056840,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,26.700676,0.000000,33.486722,222.512254,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,2.288077,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.325607,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.79,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,109.157278,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

93,23:00-23:15,122.281677,16.603562,97.760603,0.000000,21.319387,20.411048,2.466002,26.056840,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,1.485704,0.000000,0.000000,48.549228,0.000000,25.262947,0.000000,33.486722,220.769785,43.356110,0.000000,42.173383,12.668495,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,1.885102,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.325607,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.79,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,101.866300,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

94,23:15-23:30,122.281677,16.603562,65.305667,0.000000,21.319387,20.411048,2.466002,26.056840,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,1.485704,0.000000,0.000000,48.549228,0.000000,25.262947,0.000000,33.486722,220.769785,43.356110,0.000000,42.173383,12.668495,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,1.256735,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.325607,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.79,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,101.866300,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

95,23:30-23:45,122.281677,16.603562,39.579192,0.000000,21.319387,20.411048,2.466002,26.056840,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,25.262947,0.000000,33.486722,220.769785,43.356110,0.000000,42.173383,12.668495,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,0.764969,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.325607,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.409372,0.15,0.000000,0.41,0.79,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,101.866300,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

96,23:45-24:00,122.281677,16.603562,39.579192,0.000000,21.319387,20.142480,2.466002,26.056840,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,25.262947,0.000000,33.486722,220.769785,43.356110,0.000000,42.173383,12.668495,0.000000,0.000000,0.000000,0.000000,293.212131,34.815263,52.099522,0.764969,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,17.274254,2.325607,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.79,1.807575,4.115478,3.394049,1.283059,22.422355,1.88,1.711898,101.866300,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

