Block,Time,TEHRI,RAPPC,BSIUL,NJPC,CHAMERA2,RIHAND1,URI2,DULHASTI,DADRI_GF,TANDA2,KOTESHWR,AURY_CRF,ANTA_LF,UNCHAHAR4,DADRT2,UNCHAHAR1,AURY_RF,RAMPUR,KISHANGANGA,RIHAND3,DADRI_CRF,DADRI_LF,PARBATI3,SINGRAULI_HYDRO,UNCHAHAR3,CHAMERA3,TANAKPUR,JHAJJAR,RIHAND2,UNCHAHAR2,KOLDAM,AURY_GF,ANTA_CRF,DADRI_RF,RAPPB,ANTA_RF,DHAULIGNGA,AURY_LF,ANTA_GF,SEWA2,SALAL,URI,NAPP,SINGRAULI,CHAMERA1,NLCIIST2,NTPL,KAPS,BRBCL,NNTPP,KGSU3AND4,MOUDA_II,TALST2,SIMHST2,KHSTPP-II,MAPS,RSTPSU1TO6,KAWAS-zLIQ,KAWAS-APM,NLCEXP,KKNP,RSTPSU7,KSTPS I&II,TAPS-II,KAWAS-ComGas,FSTPP I & II,VALLURNTECL,NLCIIST1,KAWAS-RLNG,VSTPS V,TALA,NLCTS2EXP,KGSU1AND2,KUDGI,VSTPS II,VSTPS IV,VSTPS III,KAWAS-NAPM,KSTPS7,KHSTPP-I,SIPAT II,MOUDA,GANDHAR-RLNG,SASAN,GANDHAR-ComGas,LARA-I,GANDHAR-NAPM,KHARGONE-I,GADARWARA-I,GANDHAR-APM,SIPAT I,SOLAPUR,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
80,19:45-20:00,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,251.571511,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,52.505911,1.020039,14.288337,30.656970,0.495388,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,142.618106,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

81,20:00-20:15,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,289.325051,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,52.505911,1.020039,14.281671,30.656970,0.743082,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,142.618106,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242752,0,0,0,0,0

82,20:15-20:30,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,289.325051,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,52.505911,1.020039,14.281671,30.656970,0.743082,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,142.618106,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242873,0,0,0,0,0

83,20:30-20:45,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,289.325051,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,52.505911,1.020039,14.286695,30.656970,0.743082,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,142.618106,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242873,0,0,0,0,0

84,20:45-21:00,27.665025,57.332561,0.000000,146.686423,28.038918,77.312040,32.208765,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,287.004731,0.000000,0.000000,2.787539,2.466767,122.319536,0.000000,0.000000,52.505911,1.020039,14.286695,20.417383,0.743082,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,142.618106,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242873,0,0,0,0,0

85,21:00-21:15,27.665025,57.332561,0.000000,128.672300,28.038918,77.312040,32.208765,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,288.764307,0.000000,0.000000,2.480090,2.466767,122.319536,0.000000,0.000000,17.457208,1.020039,14.286695,20.417383,0.743082,268.419091,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.42,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242873,0,0,0,0,0

86,21:15-21:30,27.665025,57.332561,0.000000,128.672300,28.038918,77.312040,32.208765,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,288.764307,0.000000,0.000000,2.480090,2.466767,122.319536,0.000000,0.000000,3.760014,1.020039,14.286695,20.417383,0.743082,297.423091,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.51,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242873,0,0,0,0,0

87,21:30-21:45,27.665025,57.332561,0.000000,128.672300,28.038918,77.312040,32.208765,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,326.082787,0.000000,0.000000,2.480090,2.466767,122.319536,0.000000,0.000000,3.760014,1.020039,18.240229,20.417383,0.743082,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.23,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242873,0,0,0,0,0

88,21:45-22:00,27.665025,57.332561,0.000000,128.672300,28.038918,77.312040,32.208765,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.480090,2.466767,122.319536,0.000000,0.000000,3.760014,1.020039,18.240229,20.417383,0.743082,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.23,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,8.72,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.242873,0,0,0,0,0

89,22:00-22:15,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.847192,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,3.760014,1.020039,18.240229,30.656970,0.743082,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,124.148142,40.748764,0.44,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.23,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.32,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253212,0,0,0,0,0

90,22:15-22:30,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.847192,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,3.760014,1.020039,18.240229,30.656970,0.743082,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,119.402507,40.748764,0.44,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.23,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.32,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.079332,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

91,22:30-22:45,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.847192,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,0.000000,1.020039,18.240229,30.656970,0.743082,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,124.148142,40.748764,0.44,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.23,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.32,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.666180,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

92,22:45-23:00,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.847192,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,0.000000,1.020039,18.240229,30.656970,0.743082,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,124.148142,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.23,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.29,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.666180,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

93,23:00-23:15,26.640394,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.641739,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,26.068410,30.656970,1.486165,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,9.585953,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,124.148142,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.46,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.29,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.666180,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

94,23:15-23:30,26.640394,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.641739,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,26.068410,30.656970,1.486165,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,9.585953,0.000000,0.000000,16.608716,82.009777,47.496950,43.141307,124.148142,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.51,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.29,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.666180,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

95,23:30-23:45,26.640394,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.641739,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,26.068410,30.656970,1.486165,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,9.585953,0.000000,0.000000,16.608716,77.516090,47.496950,43.141307,124.148142,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.51,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.29,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.666180,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

96,23:45-24:00,26.640394,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,16.641739,0.000000,0.000000,0.000000,335.608339,0.000000,0.000000,2.787539,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,26.068410,30.656970,1.486165,313.027243,116.683092,42.100250,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,9.585953,0.000000,0.000000,16.608716,77.516090,47.496950,43.141307,124.148142,40.748764,0.43,1.01,0.792042,14.502010,0.14,1.06,2.688648,2.93,0.00,142.618106,0.23,5.51,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.29,0.000000,1.283457,0.000000,0.79,1.93,7.68,1.878456,2.594590,1.894622,0.000000,1.297295,41.666180,0.904068,1.873758,0.000000,333.908550,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

