Block,Time,FSTPP I & II,VSTPS III,TAPS-II,KAWAS-ComGas,KHSTPP-II,NLCIIST2,NTPL,NLCIIST1,MAPS,NLCEXP,VALLURNTECL,SIMHST2,KSTPS I&II,TALA,GANDHAR-ComGas,MOUDA_II,MOUDA,BRBCL,KGSU1AND2,LARA-I,KAPS,KHSTPP-I,VSTPS II,SOLAPUR,VSTPS IV,VSTPS I,KAWAS-APM,GANDHAR-APM,VSTPS V,KUDGI,TALST2,RSTPSU1TO6,KKNP,RSTPSU7,GANDHAR-RLNG,NLCTS2EXP,NNTPP,KGSU3AND4,SIPAT I,KAWAS-zLIQ,KSTPS7,GANDHAR-NAPM,KHARGONE-I,KAWAS-RLNG,KAWAS-NAPM,SASAN,SIPAT II,GADARWARA-I,RIHAND2,DADRI_CRF,AURY_CRF,TANDA2,UNCHAHAR4,KOLDAM,ANTA_GF,SEWA2,URI,URI2,KOTESHWR,RAMPUR,SALAL,RIHAND1,NAPP,UNCHAHAR2,AURY_LF,JHAJJAR,DADRT2,AURY_RF,ANTA_CRF,NJPC,RAPPC,RAPPB,DADRI_RF,DULHASTI,DHAULIGNGA,DADRI_GF,SINGRAULI,CHAMERA2,TANAKPUR,SINGRAULI_HYDRO,UNCHAHAR3,UNCHAHAR1,CHAMERA3,BSIUL,ANTA_LF,RIHAND3,DADRI_LF,CHAMERA1,AURY_GF,PARBATI3,ANTA_RF,TEHRI,KISHANGANGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,17.400333,2.777447,81.712886,90.858439,21.606281,41.944779,0.000000,441.632123,663.506302,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,34.370564,0.000000,28.789978,2.513697,0,0,0,0,0

84,20:45-21:00,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,16.786203,2.089893,51.490312,90.858439,21.606281,41.944779,0.000000,441.632123,663.506302,0.000000,0.000000,108.482408,56.844293,0.000000,0.000000,51.927025,28.653752,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,34.370564,0.000000,28.789978,2.457837,0,0,0,0,0

85,21:00-21:15,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.831690,3.412458,2.585197,2.286241,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,16.786203,2.089893,38.617734,90.858439,21.606281,41.944779,0.000000,441.632123,663.506302,0.000000,0.000000,108.482408,56.844293,0.000000,0.000000,51.927025,28.653752,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

86,21:15-21:30,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.832389,3.412458,2.585197,2.286724,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,16.786203,2.089893,38.617734,90.858439,21.606281,41.944779,0.000000,441.632123,663.506302,0.000000,0.000000,108.482408,56.844293,0.000000,0.000000,51.927025,28.653752,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

87,21:30-21:45,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.832389,3.412458,2.585197,2.286724,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,16.786203,2.089893,38.617734,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,108.482408,56.844293,0.000000,0.000000,51.927025,28.653752,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

88,21:45-22:00,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.832389,3.412458,2.585197,2.286724,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,16.786203,2.089893,38.617734,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,108.482408,56.844293,0.000000,0.000000,51.927025,28.653752,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,12.626551,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

89,22:00-22:15,16.867383,1.887764,2.690880,0.000000,142.101802,0.41,3.64,0.85,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.832389,3.412458,2.585197,2.286724,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,24.565174,2.777447,38.617734,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,3.345001,0.000000,28.789978,2.513697,0,0,0,0,0

90,22:15-22:30,16.867383,1.887764,2.690880,0.000000,142.101802,0.42,3.64,0.86,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.832389,3.412458,2.585197,2.286724,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,24.565174,2.777447,51.490312,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,3.345001,0.000000,28.789978,2.513697,0,0,0,0,0

91,22:30-22:45,16.867383,1.887764,2.690880,0.000000,142.101802,0.42,3.64,0.86,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.868997,3.412458,2.585197,2.286724,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,24.565174,2.777447,51.490312,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.513697,0,0,0,0,0

92,22:45-23:00,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.82,0.23,1.71,2.29,1.78,2.725198,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.871655,3.412458,2.585197,2.286724,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,24.565174,2.777447,51.490312,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.513697,0,0,0,0,0

93,23:00-23:15,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.82,0.23,1.71,2.29,1.78,2.637288,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.871655,3.412458,2.585197,2.307083,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,16.990913,2.089893,51.490312,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,108.482408,56.844293,0.000000,0.000000,51.927025,28.653752,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

94,23:15-23:30,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.82,0.23,1.71,2.29,1.78,2.637288,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.871655,3.412458,2.585197,2.307512,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,3.074752,0.000000,16.548590,48.920227,33.781225,16.786203,1.613370,51.490312,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,83.827316,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

95,23:30-23:45,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.82,0.23,1.71,2.29,1.78,2.637288,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.871655,3.412458,2.585197,2.307512,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,3.074752,0.000000,16.548590,48.920227,33.781225,16.786203,1.313841,51.490312,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,68.245297,56.844293,0.000000,0.000000,51.927025,17.302989,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

96,23:45-24:00,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.82,0.23,1.71,2.29,1.78,2.637288,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.871655,3.412458,2.585197,2.307512,0.000000,0.000000,1.278811,5.99,2.92,5.11,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,3.074752,0.000000,16.548590,48.920227,33.781225,16.786203,0.939430,51.490312,90.858439,21.606281,41.944779,0.000000,428.563736,663.506302,0.000000,0.000000,48.718463,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,42.033750,1.480785,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,16.056009,0.000000,28.789978,2.457837,0,0,0,0,0

