Block,Time,DADRI_RF,DULHASTI,NAPP,TANAKPUR,DHAULIGNGA,CHAMERA2,SEWA2,BSIUL,UNCHAHAR1,RIHAND1,CHAMERA1,RAPPB,TEHRI,NJPC,JHAJJAR,AURY_RF,UNCHAHAR3,DADRT2,KOLDAM,DADRI_LF,SALAL,TANDA2,URI,ANTA_CRF,UNCHAHAR2,SINGRAULI_HYDRO,RIHAND3,RAPPC,ANTA_LF,AURY_GF,URI2,ANTA_RF,CHAMERA3,AURY_LF,UNCHAHAR4,DADRI_GF,AURY_CRF,RIHAND2,DADRI_CRF,ANTA_GF,KOTESHWR,RAMPUR,SINGRAULI,BRBCL,KHSTPP-II,KISHANGANGA,TALA,PARBATI3,KKNP,KAWAS-RLNG,TALST2,KAWAS-APM,VSTPS IV,KUDGI,SOLAPUR,KHARGONE-I,KHSTPP-I,VALLURNTECL,NLCIIST2,SIPAT I,GADARWARA-I,RSTPSU1TO6,LARA-I,KAWAS-ComGas,SIMHST2,KAWAS-NAPM,MAPS,KGSU1AND2,GANDHAR-RLNG,SASAN,VSTPS V,NNTPP,GANDHAR-NAPM,GANDHAR-ComGas,MOUDA,FSTPP I & II,RSTPSU7,VSTPS III,KGSU3AND4,KAWAS-zLIQ,MOUDA_II,GANDHAR-APM,KAPS,NLCTS2EXP,NTPL,SIPAT II,KSTPS I&II,NLCIIST1,KSTPS7,TAPS-II,NLCEXP,VSTPS II,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,0.000000,55.019733,46.271052,2.971408,40.423627,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,102.717471,226.353217,0.000000,14.158379,182.882042,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,22.259502,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.159650,101.639266,14.497506,94.455272,4.227248,6.677548,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.323276,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,7.954295,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

84,20:45-21:00,0.000000,55.019733,46.271052,2.971408,30.317720,44.868962,17.502089,6.334248,3.983526,92.676288,40.736119,0.000000,35.398792,93.568547,226.353217,0.000000,14.158379,182.860794,5.170767,0.000000,46.045993,0.000000,48.549228,0.000000,22.259502,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,2.873451,101.639266,14.497506,94.455272,4.133308,6.677548,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.396353,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,7.954295,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

85,21:00-21:15,0.000000,55.019733,46.271052,2.971408,20.211813,44.868962,17.502089,6.334248,3.983526,92.676288,40.736119,0.000000,35.398792,93.568547,153.865717,0.000000,14.158379,182.882042,5.170767,0.000000,46.045993,0.000000,48.549228,0.000000,25.777618,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,2.873451,102.009726,14.497506,73.317820,4.133308,6.677548,17.018785,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,23.060690,3.45,0.41,4.515470,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,11.201735,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

86,21:15-21:30,0.000000,55.019733,46.271052,2.971408,10.105907,44.868962,17.502089,6.334248,3.983526,92.676288,40.736119,0.000000,35.398792,93.568547,123.907813,0.000000,14.158379,182.860794,5.170767,0.000000,46.045993,0.000000,48.549228,0.000000,25.777618,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,2.873451,102.009726,14.497506,73.317820,4.133308,6.677548,17.018785,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,23.060690,3.45,0.41,4.652856,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,11.201735,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

87,21:30-21:45,0.000000,55.019733,46.271052,2.971408,10.105907,44.868962,17.502089,6.334248,3.983526,92.676288,40.736119,0.000000,35.398792,93.568547,123.907813,0.000000,14.158379,182.882042,5.170767,0.000000,46.045993,0.000000,48.549228,0.000000,25.777618,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,2.873451,102.009726,14.497506,102.317314,4.133308,8.382454,17.018785,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,23.060690,3.45,0.41,4.790242,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,11.201735,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

88,21:45-22:00,0.000000,55.019733,46.271052,2.971408,10.105907,44.868962,17.502089,6.334248,3.983526,92.676288,40.736119,0.000000,35.398792,93.568547,123.907813,0.000000,14.158379,182.860794,5.170767,0.000000,46.045993,0.000000,48.549228,0.000000,25.777618,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,2.873451,102.009726,14.497506,102.317314,4.133308,8.382454,17.018785,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,23.060690,3.45,0.41,4.808511,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,11.201735,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

89,22:00-22:15,0.000000,55.019733,46.271052,2.971408,10.105907,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,106.460214,123.907813,0.000000,14.158379,182.882042,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.274131,102.009726,14.497506,102.317314,4.227248,8.382454,3.545580,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,17.057855,3.45,0.41,4.808511,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,5.419811,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.82,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

90,22:15-22:30,0.000000,55.019733,46.271052,2.971408,10.105907,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,128.396839,123.907813,0.000000,14.158379,182.860794,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.949563,102.009726,14.497506,102.317314,4.227248,8.382454,1.418232,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,23.060690,3.45,0.41,4.808511,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,6.146940,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.83,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

91,22:30-22:45,0.000000,55.019733,46.271052,1.485704,10.105907,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,128.396839,123.907813,0.000000,14.158379,182.882042,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.949563,102.009726,14.497506,39.239900,4.227248,8.382454,17.018785,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.808511,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.17,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.83,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

92,22:45-23:00,0.000000,55.019733,46.271052,1.485704,10.105907,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,103.965052,123.907813,0.000000,14.158379,182.860794,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.193994,102.009726,14.497506,39.239900,4.227248,8.382454,17.018785,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.808511,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.18,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.79,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

93,23:00-23:15,0.000000,55.019733,46.271052,1.485704,0.000000,44.868962,17.502089,19.002743,3.983526,92.676288,27.105492,0.000000,35.398792,83.172042,123.907813,0.000000,14.158379,182.855074,5.170767,0.000000,46.045993,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,27.139600,2.552906,102.009726,14.497506,73.317820,4.133308,8.382454,3.545580,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.808511,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.18,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.79,1.287995,1.316072,1.72,1.864989,2.278575,0,0,0,0,0

94,23:15-23:30,0.000000,55.019733,46.271052,1.485704,0.000000,44.868962,17.502089,19.002743,3.983526,92.676288,27.105492,0.000000,35.398792,78.493614,123.907813,0.000000,14.158379,182.855074,3.447178,0.000000,46.045993,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,2.415530,102.009726,14.497506,73.317820,4.133308,8.382454,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.808511,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.18,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.79,1.287995,1.316072,1.72,1.864989,2.278575,0,0,0,0,0

95,23:30-23:45,0.000000,55.019733,46.271052,1.485704,0.000000,44.868962,17.502089,12.668495,3.983526,92.676288,27.105492,0.000000,35.398792,72.775536,123.907813,0.000000,14.158379,182.855074,1.723588,0.000000,47.169066,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,2.243810,102.009726,14.497506,39.239900,4.133308,8.382454,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.533739,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.18,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.79,1.287995,1.316072,1.72,1.864989,2.278575,0,0,0,0,0

96,23:45-24:00,0.000000,55.019733,46.271052,1.485704,0.000000,44.868962,17.502089,12.668495,3.983526,92.676288,27.105492,0.000000,35.398792,62.379031,123.907813,0.000000,14.158379,182.855074,0.940140,0.000000,47.169066,0.000000,48.549228,0.000000,23.285875,0.957292,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.924206,1.923265,102.009726,12.628379,73.300230,4.133308,8.382454,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.533739,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.18,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.79,1.287995,1.316072,1.72,1.864989,2.278575,0,0,0,0,0

