Block,Time,DHAULIGNGA,DADRI_LF,DADRI_RF,DADRI_CRF,RAPPC,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,ANTA_CRF,RIHAND3,KOLDAM,SEWA2,PARBATI3,AURY_LF,NJPC,DADRI_GF,URI,CHAMERA3,SINGRAULI,CHAMERA2,URI2,DADRT2,RIHAND2,AURY_GF,AURY_CRF,RAPPB,BSIUL,RAMPUR,TANDA2,JHAJJAR,KOTESHWR,AURY_RF,ANTA_LF,ANTA_GF,KISHANGANGA,RIHAND1,NAPP,DULHASTI,UNCHAHAR3,UNCHAHAR2,UNCHAHAR4,CHAMERA1,TANAKPUR,ANTA_RF,SALAL,VALLURNTECL,KSTPS7,SIPAT II,KUDGI,FSTPP I & II,GANDHAR-RLNG,TAPS-II,TALST2,KAWAS-NAPM,SASAN,GANDHAR-NAPM,RSTPSU7,KHARGONE-I,NLCIIST2,GADARWARA-I,MAPS,MOUDA_II,KAWAS-APM,VSTPS II,KGSU1AND2,KAPS,VSTPS V,SIMHST2,BRBCL,MOUDA,VSTPS III,SIPAT I,NLCIIST1,RSTPSU1TO6,KHSTPP-I,KAWAS-zLIQ,NTPL,KAWAS-RLNG,GANDHAR-APM,KGSU3AND4,KHSTPP-II,VSTPS IV,VSTPS I,GANDHAR-ComGas,KKNP,KSTPS I&II,SOLAPUR,NNTPP,LARA-I,NLCTS2EXP,KAWAS-ComGas,NLCEXP,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,18.398866,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,30.213302,31.926086,458.855281,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,642.294115,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,6.424727,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.211845,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

84,20:45-21:00,30.254983,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,4.690970,17.465872,18.398866,0.000000,103.749915,0.000000,48.448764,21.518384,127.998795,29.760103,31.926086,483.932281,118.083735,0.000000,0.000000,0.000000,12.642280,3.187385,3.944705,642.294115,21.924689,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,6.424727,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.211845,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

85,21:00-21:15,20.169989,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,4.690970,17.465872,4.245892,0.000000,93.374923,0.000000,48.448764,21.518384,127.998795,44.776114,31.926086,493.577281,118.083735,0.000000,0.000000,0.000000,18.963420,2.867505,3.944705,642.294115,21.924689,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.66,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

86,21:15-21:30,10.084994,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,4.690970,17.465872,0.000000,0.000000,77.812436,0.000000,48.448764,21.518384,127.998795,44.776114,31.926086,513.831781,118.083735,0.000000,0.000000,0.000000,18.963420,2.387683,3.944705,642.294115,21.924689,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.67,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

87,21:30-21:45,10.084994,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,4.690970,17.465872,0.000000,0.000000,93.374923,0.000000,48.448764,21.518384,127.998795,44.776114,31.926086,518.654281,118.083735,0.000000,0.000000,0.000000,18.963420,2.867505,3.944705,642.294115,21.924689,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,6.87,43.106591,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,4.690970,17.465872,0.000000,0.000000,103.749915,0.000000,48.448764,21.518384,127.998795,44.776114,31.926086,536.979781,118.083735,0.000000,0.000000,0.000000,18.963420,3.187385,3.944705,642.294115,21.924689,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,6.87,43.106591,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,0.000000,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,520.583281,118.083735,0.000000,0.000000,0.000000,18.963420,3.941390,3.944705,642.294115,27.405861,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.49,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,1.01,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,0.000000,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,529.263781,118.083735,0.000000,0.000000,0.000000,18.963420,3.941390,3.944705,642.294115,27.405861,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.50,1.096814,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,1.01,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,0.000000,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,539.873281,118.083735,0.000000,0.000000,0.000000,18.963420,3.941390,3.944705,642.294115,27.405861,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,38.369355,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.50,1.371017,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,1.01,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.170503,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,5.438050,17.465872,0.000000,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,539.873281,118.083735,0.000000,0.000000,0.000000,18.963420,3.941390,3.944705,642.294115,27.405861,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,33.855313,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.48,1.645221,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.170503,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,3.440045,17.465872,0.000000,0.000000,88.187427,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,566.879281,118.083735,0.000000,0.000000,0.000000,18.963420,2.707564,3.944705,642.294115,17.625730,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,33.855313,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.48,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.190640,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,1.720022,17.465872,0.000000,0.000000,71.068692,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,570.737281,118.083735,0.000000,0.000000,0.000000,18.963420,2.182044,3.944705,642.294115,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,33.855313,0.000000,40.651823,0.617762,0.000000,47.071458,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.48,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,46.687462,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,562.056781,118.083735,0.000000,0.000000,0.000000,6.321140,1.439464,3.944705,642.294115,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,33.855313,0.000000,40.651823,0.247105,0.000000,67.244940,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.48,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,20.749983,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,552.411781,118.083735,0.000000,0.000000,0.000000,6.321140,0.639762,3.944705,642.294115,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,26.379075,33.855313,0.000000,40.651823,0.247105,0.000000,67.244940,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.48,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,6.93,43.287146,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.191173,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

