Block,Time,RAMPUR,SINGRAULI_HYDRO,CHAMERA2,DADRI_LF,TANAKPUR,ANTA_CRF,TANDA2,SEWA2,RAPPC,ANTA_RF,CHAMERA1,DADRT2,JHAJJAR,ANTA_GF,DHAULIGNGA,CHAMERA3,URI2,TEHRI,UNCHAHAR4,AURY_LF,KISHANGANGA,NJPC,UNCHAHAR3,DADRI_CRF,DADRI_GF,RIHAND2,KOTESHWR,SINGRAULI,DULHASTI,URI,RIHAND3,UNCHAHAR2,AURY_CRF,RAPPB,UNCHAHAR1,DADRI_RF,RIHAND1,SALAL,KOLDAM,BSIUL,AURY_RF,PARBATI3,ANTA_LF,NAPP,AURY_GF,MAPS,VSTPS V,GANDHAR-APM,KGSU3AND4,TALST2,GANDHAR-ComGas,VSTPS III,VSTPS II,KHSTPP-I,NLCTS2EXP,GADARWARA-I,KAWAS-RLNG,SIPAT I,NLCEXP,KAWAS-ComGas,KAWAS-APM,FSTPP I & II,NLCIIST2,VSTPS IV,KHARGONE-I,KSTPS I&II,NTPL,KSTPS7,RSTPSU7,MOUDA_II,SASAN,VALLURNTECL,GANDHAR-RLNG,KAWAS-NAPM,KUDGI,KAWAS-zLIQ,TAPS-II,NNTPP,VSTPS I,KHSTPP-II,RSTPSU1TO6,MOUDA,LARA-I,NLCIIST1,GANDHAR-NAPM,BRBCL,KGSU1AND2,SOLAPUR,SIPAT II,KKNP,KAPS,TALA,SIMHST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,2.301737,1.039333,42.173382,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,28.748936,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,119.331263,26.056840,0.000000,0.000000,116.646885,26.700676,133.580062,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,18.012552,0.000000,91.160264,23.584533,4.113288,19.002743,0.000000,52.355375,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.774340,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

84,20:45-21:00,1.885102,1.039333,42.173382,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,28.748936,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,97.760603,26.056840,0.000000,0.000000,116.646885,25.262947,133.580062,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,18.012552,0.000000,91.160264,23.584533,3.635482,19.002743,0.000000,52.355375,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.912675,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

85,21:00-21:15,1.885102,1.039333,42.173382,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,19.165958,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,97.760603,26.056840,0.000000,0.000000,116.646885,25.262947,133.580062,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,18.012552,0.000000,91.160264,80.861256,3.635482,19.002743,0.000000,6.712227,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.988183,1.711897,2.556815,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

86,21:15-21:30,1.885102,1.039333,42.173382,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,9.582979,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,97.760603,26.056840,0.000000,0.000000,116.646885,25.262947,133.580062,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,18.012552,0.000000,91.160264,80.861256,3.635482,19.002743,0.000000,3.356113,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.066381,1.711897,2.557847,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

87,21:30-21:45,1.885102,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,9.582979,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,97.760603,25.844693,0.000000,0.000000,116.646885,25.262947,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,17.944897,0.000000,91.160264,34.815263,3.635482,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.189346,1.711897,2.557847,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

88,21:45-22:00,1.885102,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,9.582979,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,97.760603,25.844693,0.000000,0.000000,116.646885,25.262947,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,17.944897,0.000000,91.160264,23.584533,3.635482,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.327681,1.711897,2.557847,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

89,22:00-22:15,2.356378,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,275.594214,0.000000,9.582979,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,122.200755,26.056840,0.000000,0.000000,116.646885,26.700676,136.580948,52.099521,51.216768,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,23.584533,4.113288,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.436764,1.711897,2.586146,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.81,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

90,22:15-22:30,2.356378,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,275.594214,0.000000,9.582979,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,122.200755,26.056840,0.000000,0.000000,116.646885,26.700676,136.580948,52.099521,51.216768,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,23.584533,4.113288,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.80,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.533599,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.81,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

91,22:30-22:45,2.356378,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,275.594214,0.000000,0.000000,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,122.200755,26.056840,0.000000,0.000000,116.646885,26.700676,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,16.339980,0.000000,91.160264,23.584533,4.113288,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.82,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.590842,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.81,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

92,22:45-23:00,2.356378,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,275.594214,0.000000,0.000000,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,122.200755,26.056840,0.000000,0.000000,116.646885,26.700676,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,16.339980,0.000000,91.160264,34.815263,3.635482,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.951930,0.83,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.16,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

93,23:00-23:15,1.523108,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,218.190288,0.000000,0.000000,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,79.158384,22.085105,0.000000,0.000000,116.646885,16.841964,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,11.357761,0.000000,91.160264,80.861256,3.084967,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.14,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

94,23:15-23:30,1.147454,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,218.190288,0.000000,0.000000,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,59.368788,22.085105,0.000000,0.000000,116.646885,16.841964,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,11.357761,0.000000,91.160264,80.861256,2.056644,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.14,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

95,23:30-23:45,0.764969,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,218.190288,0.000000,0.000000,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,39.579192,22.085105,0.000000,0.000000,116.646885,16.841964,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,11.357761,0.000000,91.160264,52.784431,2.025483,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.951930,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.14,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

96,23:45-24:00,0.764969,1.039333,42.173382,0.000000,2.476173,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,218.190288,0.000000,0.000000,30.647457,33.486722,31.958553,0.000000,0.000000,2.466002,39.579192,22.085105,0.000000,0.000000,116.646885,16.841964,136.580948,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,11.357761,0.000000,91.160264,52.784431,1.869677,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.951930,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.14,2.263034,95.049234,7.56,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

