Block,Time,AURY_LF,DULHASTI,DADRI_CRF,AURY_GF,UNCHAHAR4,URI,NAPP,DHAULIGNGA,TEHRI,TANAKPUR,CHAMERA1,RIHAND1,ANTA_LF,RAMPUR,SALAL,DADRI_RF,RAPPC,RIHAND2,NJPC,URI2,PARBATI3,DADRI_GF,UNCHAHAR1,KOLDAM,DADRT2,UNCHAHAR3,TANDA2,SINGRAULI,DADRI_LF,KOTESHWR,KISHANGANGA,AURY_CRF,CHAMERA2,ANTA_CRF,ANTA_GF,UNCHAHAR2,RIHAND3,JHAJJAR,AURY_RF,BSIUL,ANTA_RF,SINGRAULI_HYDRO,SEWA2,RAPPB,CHAMERA3,FSTPP I & II,LARA-I,MOUDA_II,KAWAS-RLNG,VALLURNTECL,SIMHST2,KHSTPP-II,VSTPS I,KAWAS-ComGas,GANDHAR-RLNG,RSTPSU1TO6,MAPS,MOUDA,GADARWARA-I,VSTPS II,VSTPS V,SASAN,KGSU1AND2,NLCTS2EXP,TALA,KAWAS-NAPM,KSTPS I&II,GANDHAR-NAPM,NLCIIST1,NLCIIST2,SIPAT II,KHARGONE-I,KAWAS-zLIQ,KGSU3AND4,NLCEXP,KAPS,KAWAS-APM,GANDHAR-ComGas,VSTPS III,KUDGI,NNTPP,BRBCL,GANDHAR-APM,TAPS-II,RSTPSU7,KSTPS7,KKNP,KHSTPP-I,SIPAT I,VSTPS IV,SOLAPUR,TALST2,NTPL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,38.331915,32.368278,3.714260,41.230890,91.160263,0.000000,2.288077,34.815263,0.000000,57.737237,116.646885,118.737575,33.486722,52.355375,0.000000,10.307046,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,160.677919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,2.89,0.00,103.201923,2.236611,0.000000,0.000000,7.56,0.24,1.860319,0.000000,1.864989,1.274256,334.312350,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,4.396353,2.575988,1.700152,2.86,3.65,0,0,0,0,0

84,20:45-21:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,19.165958,32.368278,3.714260,41.230890,91.160263,0.000000,1.885102,34.815263,0.000000,57.737237,116.646885,97.760603,33.486722,52.355375,0.000000,10.307046,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,28.030217,0.000000,0.000000,31.673751,122.281677,138.332439,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,13.888605,4.087237,3.370763,0.000000,2.89,0.00,103.201923,2.237146,0.000000,0.000000,7.56,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,28.004338,4.396353,2.575988,1.700152,2.86,3.65,0,0,0,0,0

85,21:00-21:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,8.888559,32.368278,3.714260,41.230890,91.160263,0.000000,1.885102,34.815263,0.000000,57.737237,116.646885,97.760603,33.486722,17.451791,0.000000,10.307046,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,28.030217,0.000000,0.000000,31.673751,122.281677,137.481919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,13.888605,4.087237,3.370763,0.000000,2.89,0.00,101.365905,2.237146,0.000000,0.000000,7.56,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.949016,4.396353,2.575988,1.700152,2.86,3.65,0,0,0,0,0

86,21:15-21:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,8.333026,32.368278,3.714260,41.230890,91.160263,0.000000,1.885102,34.815263,0.000000,57.737237,116.646885,97.760603,33.486722,3.356113,0.000000,10.307046,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,28.030217,0.000000,0.000000,31.673751,122.281677,137.481919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,13.888605,4.087237,3.370763,0.000000,2.89,0.00,101.365905,2.237146,0.000000,0.000000,7.56,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.949016,4.396353,2.575988,1.700152,2.86,3.65,0,0,0,0,0

87,21:30-21:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,8.333026,32.368278,3.714260,41.230890,91.160263,0.000000,1.885102,34.815263,0.000000,57.737237,116.646885,97.760603,33.486722,3.356113,0.000000,7.031384,4.113289,0.000000,14.991478,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,28.030217,0.000000,0.000000,31.673751,122.281677,123.342024,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,13.888605,4.087237,3.370763,0.000000,2.89,0.00,101.365905,2.237146,0.000000,0.000000,7.60,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,27.322182,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

88,21:45-22:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,18.054887,32.368278,3.714260,41.230890,91.160263,0.000000,1.885102,34.815263,0.000000,57.737237,116.646885,97.760603,33.486722,3.356113,0.000000,7.031384,4.113289,0.000000,14.991478,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,28.030217,0.000000,0.000000,31.673751,122.281677,123.342024,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,13.888605,4.087237,3.370763,0.000000,2.89,0.00,101.365905,2.237146,0.000000,0.000000,7.60,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,27.322182,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

89,22:00-22:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,27.776750,32.368278,3.714260,41.230890,91.160263,0.000000,2.356378,34.815263,0.000000,57.737237,116.646885,122.200755,33.486722,3.356113,0.000000,6.441046,4.113289,0.000000,11.347680,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,31.673751,122.281677,134.505099,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,15.821605,4.087237,3.370763,0.000000,2.89,0.00,123.454669,2.237146,0.000000,0.000000,7.60,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.82,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,28.787782,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

90,22:15-22:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,27.776750,32.368278,3.714260,41.230890,91.160263,0.000000,2.356378,34.815263,0.000000,57.737237,116.646885,122.200755,33.486722,3.356113,0.000000,6.441046,4.113289,0.000000,11.347680,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,21.651639,122.281677,134.505099,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,15.821605,4.087237,3.370763,0.000000,2.89,0.00,123.454669,2.237146,0.000000,0.000000,7.60,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.83,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,28.787782,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

91,22:30-22:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,27.776750,32.368278,4.952346,41.230890,91.160263,0.000000,2.356378,34.815263,0.000000,57.737237,116.646885,122.200755,33.486722,0.000000,0.000000,6.441046,4.113289,0.000000,11.347680,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,30.861505,122.281677,134.505099,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,14.135449,4.087237,3.370763,0.000000,2.89,0.00,142.573852,2.237146,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.83,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.746051,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

92,22:45-23:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,18.054887,32.368278,4.952346,41.230890,91.160263,0.000000,2.178796,34.815263,0.000000,57.737237,116.646885,112.899645,33.486722,0.000000,0.000000,6.441046,4.113289,0.000000,11.347680,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,30.861505,122.281677,134.505099,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,14.135449,4.087237,3.370763,0.000000,2.89,0.00,142.573852,2.237146,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.79,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.746051,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

93,23:00-23:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,8.333026,32.368278,3.714260,41.230890,91.160263,0.000000,1.714351,34.815263,0.000000,57.737237,116.646885,89.053181,33.486722,0.000000,0.000000,3.097729,4.113289,0.000000,9.083259,0.000000,135.946054,0.000000,25.468336,2.466002,0.000000,42.173383,0.000000,0.000000,30.861505,122.281677,119.137749,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,14.135449,4.087237,3.370763,0.000000,2.89,0.00,142.573852,2.237146,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.79,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.746051,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

94,23:15-23:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,3.714260,41.230890,91.160263,0.000000,1.147453,34.815263,0.000000,57.737237,116.646885,59.368788,33.486722,0.000000,0.000000,3.097729,4.113289,0.000000,9.083259,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,42.173383,0.000000,0.000000,30.861505,122.281677,119.137749,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,14.135449,4.087237,3.370763,0.000000,2.89,0.00,142.573852,2.237146,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.79,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.746051,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

95,23:30-23:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,3.714260,41.230890,91.160263,0.000000,0.764969,34.815263,0.000000,57.737237,116.646885,39.579192,33.486722,0.000000,0.000000,3.097729,3.895159,0.000000,9.083259,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,42.173383,0.000000,0.000000,30.861505,122.281677,119.137749,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,14.135449,4.087237,3.370763,0.000000,2.89,0.00,142.573852,2.247439,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.79,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.746051,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

96,23:45-24:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,3.714260,41.230890,91.160263,0.000000,0.764969,34.815263,0.000000,57.737237,116.646885,39.579192,33.486722,0.000000,0.000000,3.097729,3.084967,0.000000,9.083259,0.000000,135.946054,0.000000,25.262947,2.466002,0.000000,42.173383,0.000000,0.000000,30.861505,122.281677,119.137749,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,20.411048,14.135449,4.087237,3.370763,0.000000,2.89,0.00,142.573852,2.247503,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,334.892250,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.79,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,26.746051,4.396353,2.575988,1.700152,2.89,3.65,0,0,0,0,0

