Block,Time,TEHRI,RIHAND2,JHAJJAR,UNCHAHAR2,ANTA_GF,AURY_GF,RAPPB,SALAL,PARBATI3,ANTA_LF,DADRI_GF,DADRI_LF,CHAMERA1,RIHAND1,URI2,SEWA2,AURY_RF,DADRT2,SINGRAULI_HYDRO,AURY_LF,CHAMERA2,KOTESHWR,KISHANGANGA,ANTA_CRF,RIHAND3,UNCHAHAR3,RAPPC,DHAULIGNGA,NJPC,TANAKPUR,ANTA_RF,DADRI_RF,DADRI_CRF,UNCHAHAR1,RAMPUR,NAPP,CHAMERA3,KOLDAM,BSIUL,AURY_CRF,URI,TANDA2,UNCHAHAR4,MOUDA_II,KAWAS-NAPM,KUDGI,SASAN,SINGRAULI,KHSTPP-II,SIMHST2,SOLAPUR,MAPS,KAWAS-zLIQ,GANDHAR-RLNG,GANDHAR-NAPM,NLCTS2EXP,VSTPS II,KSTPS I&II,KAWAS-APM,SIPAT I,NTPL,TAPS-II,VSTPS V,KHARGONE-I,KGSU1AND2,VSTPS IV,KKNP,BRBCL,KHSTPP-I,VALLURNTECL,GANDHAR-APM,TALST2,KSTPS7,DULHASTI,NLCIIST1,GANDHAR-ComGas,RSTPSU7,SIPAT II,TALA,NLCIIST2,GADARWARA-I,VSTPS I,KGSU3AND4,VSTPS III,MOUDA,NLCEXP,KAPS,NNTPP,KAWAS-RLNG,KAWAS-ComGas,LARA-I,FSTPP I & II,RSTPSU1TO6,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,52.182030,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,618.785167,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,23.065112,56.844293,38.293593,146.155390,8.514512,0.000000,0.000000,0.000000,17.964485,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.50,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

84,20:45-21:00,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,52.182030,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,582.140974,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.401542,56.844293,38.293593,121.796158,8.514512,0.000000,0.000000,0.000000,17.964485,2.348576,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

85,21:00-21:15,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,16.056009,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,506.252778,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.401542,56.844293,38.293593,121.796158,8.514512,0.000000,0.000000,0.000000,17.964485,2.348576,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

86,21:15-21:30,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,16.056009,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,457.124478,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.401542,56.844293,38.293593,121.796158,1.110589,0.000000,0.000000,0.000000,17.964485,2.348576,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

87,21:30-21:45,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,16.056009,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,482.079857,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,25.891561,56.844293,38.293593,121.796158,0.493595,0.000000,0.000000,0.000000,20.020186,2.348576,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

88,21:45-22:00,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,16.056009,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,509.171963,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,0.493595,0.000000,0.000000,0.000000,21.375627,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

89,22:00-22:15,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,3.345001,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,564.080063,1.055438,0.000000,42.033751,17.400332,2.513697,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,0.493595,0.000000,0.000000,0.000000,21.375627,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.84,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

90,22:15-22:30,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,3.345001,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,569.859863,1.055438,0.000000,42.033751,17.400332,2.513697,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,0.493595,0.000000,0.000000,0.000000,21.375627,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.84,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

91,22:30-22:45,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,3.746402,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,638.374247,1.055438,0.000000,42.033751,17.400332,2.513697,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,0.493595,0.000000,0.000000,0.000000,21.375627,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.84,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

92,22:45-23:00,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,3.746402,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,664.050759,1.055438,0.000000,42.033751,17.400332,2.513697,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,0.493595,0.000000,0.000000,0.000000,21.375627,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

93,23:00-23:15,26.543951,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,51.490312,3.746402,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,664.050759,1.055438,0.000000,42.033751,8.904875,2.457837,0.000000,121.876716,25.970568,56.844293,28.653751,146.155390,0.493595,0.000000,0.000000,0.000000,21.375627,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

94,23:15-23:30,26.543951,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,51.490312,3.746402,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,664.050759,1.055438,0.000000,42.033751,8.700165,2.457837,0.000000,121.876716,25.970568,56.844293,28.653751,121.796158,0.493595,0.000000,0.000000,0.000000,21.375627,2.348576,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

95,23:30-23:45,26.543951,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,51.490312,3.746402,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,664.050759,1.055438,0.000000,42.033751,8.700165,2.457837,0.000000,121.876716,25.970568,56.844293,28.653751,121.796158,0.493595,0.000000,0.000000,0.000000,21.375627,2.348576,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,340.833602,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

96,23:45-24:00,26.543951,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,51.490312,3.746402,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,664.050759,1.055438,0.000000,42.033751,8.700165,2.457837,0.000000,121.876716,25.970568,56.844293,19.102501,96.549343,0.493595,0.000000,0.000000,0.000000,21.375627,1.858439,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,346.252164,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.307512,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

