Block,Time,DHAULIGNGA,RAPPB,SEWA2,PARBATI3,NAPP,UNCHAHAR3,DULHASTI,DADRI_GF,CHAMERA3,BSIUL,ANTA_CRF,AURY_LF,TANDA2,NJPC,ANTA_GF,UNCHAHAR1,CHAMERA2,DADRT2,KISHANGANGA,RAPPC,AURY_RF,ANTA_RF,CHAMERA1,RAMPUR,SINGRAULI,KOLDAM,SALAL,URI2,DADRI_LF,DADRI_CRF,ANTA_LF,UNCHAHAR4,RIHAND1,UNCHAHAR2,TALA,KGSU1AND2,TAPS-II,SASAN,KAWAS-NAPM,SIPAT II,NLCIIST1,KHSTPP-I,FSTPP I & II,KUDGI,KAWAS-ComGas,KKNP,NLCEXP,MOUDA_II,KHARGONE-I,MOUDA,KAWAS-RLNG,NLCIIST2,TALST2,KSTPS7,GADARWARA-I,NNTPP,VSTPS III,KGSU3AND4,VSTPS II,KSTPS I&II,LARA-I,GANDHAR-APM,KAWAS-zLIQ,KHSTPP-II,NLCTS2EXP,SOLAPUR,SIMHST2,GANDHAR-ComGas,SIPAT I,VALLURNTECL,VSTPS I,MAPS,GANDHAR-RLNG,VSTPS IV,RSTPSU1TO6,VSTPS V,NTPL,KAWAS-APM,GANDHAR-NAPM,KAPS,BRBCL,RSTPSU7,RIHAND3,URI,AURY_CRF,JHAJJAR,TEHRI,KOTESHWR,SINGRAULI_HYDRO,TANAKPUR,AURY_GF,RIHAND2,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,38.432727,0.000000,16.608716,52.505911,42.114133,22.482934,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,311.445049,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.114565,79.762934,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,43.426722,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

84,20:45-21:00,38.432727,0.000000,16.608716,52.505911,42.114133,22.482934,52.115693,0.000000,20.417383,19.008642,0.000000,0.000000,2.359089,118.774431,0.000000,0.000000,42.186474,311.445049,2.466767,57.050827,0.000000,0.000000,40.748764,2.288787,101.963465,3.324901,79.762934,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,43.426722,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.423597,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

85,21:00-21:15,38.432727,0.000000,16.608716,14.771484,42.114133,22.482934,52.115693,0.000000,20.417383,19.008642,0.000000,0.000000,2.359089,118.774431,0.000000,0.000000,42.186474,311.445049,2.466767,57.050827,0.000000,0.000000,40.748764,2.288787,101.963465,3.324901,79.201223,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,43.426722,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

86,21:15-21:30,38.432727,0.000000,16.608716,14.771484,42.114133,22.482934,52.115693,0.000000,20.417383,19.008642,0.000000,0.000000,2.359089,118.774431,0.000000,0.000000,42.186474,311.445049,2.466767,57.050827,0.000000,0.000000,40.748764,2.288787,101.963465,3.324901,79.201223,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,43.426722,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

87,21:30-21:45,38.432727,0.000000,16.608716,14.771484,42.114133,22.482934,52.115693,0.000000,20.417383,19.008642,0.000000,0.000000,2.359089,118.774431,0.000000,0.000000,42.186474,311.445049,2.466767,57.050827,0.000000,0.000000,40.748764,2.288787,101.963465,3.324901,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,43.426722,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

88,21:45-22:00,38.432727,0.000000,16.608716,14.771484,42.114133,22.482934,52.115693,0.000000,20.417383,19.008642,0.000000,0.000000,2.359089,118.774431,0.000000,0.000000,42.186474,311.445049,2.466767,57.050827,0.000000,0.000000,40.748764,2.288787,101.963465,3.324901,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,43.426722,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

89,22:00-22:15,38.432727,0.000000,16.608716,14.771484,42.114133,25.615366,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,311.667413,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.083395,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

90,22:15-22:30,38.432727,0.000000,16.608716,14.771484,42.114133,25.615366,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,349.208257,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.083395,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

91,22:30-22:45,38.432727,0.000000,16.608716,14.771484,42.114133,25.615366,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,391.105663,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.083395,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,2.476942,0.000000,116.683092,0.000000,0,0,0,0,0

92,22:45-23:00,38.432727,0.000000,16.608716,3.357155,42.114133,25.615366,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,396.589339,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.083395,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,2.476942,0.000000,116.683092,0.000000,0,0,0,0,0

93,23:00-23:15,19.171907,0.000000,16.608716,3.357155,42.114133,25.615366,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,118.774431,0.000000,0.000000,42.186474,360.010371,2.466767,57.050827,0.000000,0.000000,40.748764,2.288787,101.963465,3.324901,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,12.790764,1.93,2.700657,404.866836,0.000000,0.904068,0.00,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,26.640394,8.731776,0.921959,2.476942,0.000000,116.683092,0.000000,0,0,0,0,0

94,23:15-23:30,19.171907,0.000000,16.608716,3.357155,42.114133,25.615366,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,79.182954,0.000000,0.000000,42.186474,360.010371,2.466767,57.050827,0.000000,0.000000,40.748764,1.523581,101.963465,3.324901,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,12.790764,1.93,2.700657,404.866836,0.000000,0.904068,0.00,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,26.640394,8.731776,0.921959,2.476942,0.000000,116.683092,0.000000,0,0,0,0,0

95,23:30-23:45,19.171907,0.000000,16.608716,3.357155,42.114133,25.615366,52.115693,0.000000,30.656970,12.761760,0.000000,0.000000,2.359089,79.182954,0.000000,0.000000,42.186474,360.010371,2.466767,57.050827,0.000000,0.000000,40.748764,1.523581,101.963465,3.324901,65.158453,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,12.790764,1.93,2.700657,404.866836,0.000000,0.904068,0.05,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,26.640394,8.731776,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

96,23:45-24:00,19.171907,0.000000,16.608716,3.357155,42.114133,25.615366,52.115693,0.000000,30.656970,12.761760,0.000000,0.000000,2.359089,79.182954,0.000000,0.000000,42.186474,360.010371,2.466767,57.050827,0.000000,0.000000,40.748764,1.523581,101.963465,3.324901,79.201223,32.773832,0.000000,0.000000,0.000000,0.000000,91.188559,41.747584,12.790764,1.93,2.700657,404.866836,0.000000,0.904068,0.11,42.839875,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,26.640394,8.731776,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

