Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
53,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,117.2700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,51.2400,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,129.8400,10.1000,23.3500,12.8500,38.3900,123.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,57.5000,4.1400,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.2700,6.4000,0.0000,129.7100,2.0600,3.8500,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,245.8300,49.1700,97.0000,45.0000,0.0000,11.0000,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,24.2200,85.0000,0.0000,48.0000,95.0000,0.0000,12.8700,16.6600,16.6600,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
54,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,117.2700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,51.2400,195.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,38.3900,135.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,15.5500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,0.0000,0.0000,0.0000,57.5000,4.1400,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.2700,6.4000,0.0000,119.1700,2.0600,3.8500,0.0000,0.0000,0.0000,40.0100,13.3300,13.3300,245.8300,49.1700,96.0000,44.0000,0.0000,11.6700,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,23.2100,85.0000,0.0000,47.0000,93.0000,0.0000,12.7500,16.4900,16.4900,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
55,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,117.2700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,51.2400,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,41.2800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,13.1500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,0.0000,0.0000,0.0000,57.5000,4.1400,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.1200,6.4000,0.0000,118.3400,2.0600,3.8500,0.0000,0.0000,0.0000,41.5100,13.8300,13.8300,245.8300,49.1700,95.0000,44.0000,0.0000,12.0000,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,23.2100,84.0000,0.0000,47.0000,93.0000,0.0000,12.5400,16.2400,16.2400,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
56,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.1500,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2100,117.2700,53.4900,0.0000,269.9999,0.0000,0.0000,70.3700,51.2400,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,10.6400,94.1100,119.9500,125.0500,404.2000,145.6100,10.1000,23.3500,12.8500,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,13.1500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,0.0000,0.0000,0.0000,57.5000,4.1400,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.1200,6.8000,0.0000,117.4100,2.0600,3.8500,0.0000,0.0000,0.0000,44.5100,14.8300,14.8300,245.8300,49.1700,93.0000,44.0000,0.0000,12.6700,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,23.2100,82.0000,0.0000,46.0000,91.0000,0.0000,12.2800,15.9000,15.9000,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
57,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2000,117.2700,53.4900,0.0000,269.9997,0.0000,0.0000,70.3700,51.2400,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6000,47.5100,74.7900,86.5200,404.2000,123.9900,10.1000,23.3500,12.8500,38.3900,123.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,2.1400,66.5000,13.1500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,0.0000,0.0000,0.0000,57.5000,4.1400,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.1200,9.6000,0.0000,113.3700,2.1500,4.0100,0.0000,0.0000,0.0000,48.0000,16.0000,16.0000,244.8000,48.9600,92.0000,44.0000,0.0000,13.3300,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,23.2100,75.0000,0.0000,42.0000,83.0000,0.0000,11.9600,15.4700,15.4700,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
58,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0500,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,38.2000,117.2700,46.5500,0.0000,269.9997,0.0000,0.0000,70.3700,51.2400,195.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,11.6000,60.0500,91.2000,86.5200,404.2000,131.7200,10.1000,23.3500,12.8500,38.3900,123.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,13.1500,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,0.0000,0.0000,0.0000,57.5000,0.0000,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.1200,10.0000,0.0000,107.4300,2.1500,4.0100,0.0000,0.0000,0.0000,52.5000,17.5000,17.5000,235.3100,47.0600,90.0000,43.0000,0.0000,14.0000,33.3300,33.3300,3.7700,8.4100,0.0000,8.9700,12.2000,24.2300,72.0000,0.0000,41.0000,81.0000,0.0000,11.5800,14.9900,14.9900,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
59,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,49.1400,117.2700,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,13.1700,60.0500,91.2000,86.5200,404.2000,143.3000,12.0700,28.0000,17.0300,38.3900,133.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,11.3700,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,57.5000,0.0000,37.0200,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.1200,10.6000,0.0000,100.9900,2.1500,4.0100,0.0000,0.0000,0.0000,57.4900,19.1700,19.1700,230.7200,46.1500,90.0000,41.0000,0.0000,17.3300,34.0000,34.0000,3.7700,8.4100,0.0000,8.9700,12.2000,24.2300,69.0000,0.0000,39.0000,79.0000,0.0000,11.1400,14.4200,14.4200,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
60,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.6700,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,49.1400,117.2700,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,13.1700,60.0500,91.2000,86.5200,404.2000,143.3000,14.1500,28.0000,17.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,11.3700,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,0.0000,0.0000,57.5000,0.0000,37.0200,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.1200,12.8100,0.0000,92.9100,2.1500,4.0100,0.0000,0.0000,0.0000,62.5100,20.8300,20.8300,223.6300,44.7300,88.0000,40.0000,0.0000,18.0000,35.0000,35.0000,3.7700,8.4100,0.0000,8.9700,12.2000,24.2300,66.0000,0.0000,38.0000,77.0000,0.0000,10.5700,13.6800,13.6800,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
61,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7600,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,67.1100,117.2700,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,16.0300,60.0500,91.2000,86.5200,404.2000,143.3000,17.9300,28.0000,22.4400,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,11.3700,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,11.2900,0.0000,38.3300,0.0000,37.0200,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.3500,18.0100,0.0000,72.2300,2.1500,4.2400,0.0000,0.0000,0.0000,67.9900,22.6700,22.6700,213.9400,42.7900,85.0000,38.0000,0.0000,19.0000,36.0000,36.0000,3.7700,8.4100,0.0000,8.9700,12.2000,24.2300,63.0000,0.0000,36.0000,71.0000,0.0000,10.0400,12.9900,12.9900,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
62,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7600,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,67.1100,117.2700,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,16.0300,60.0500,91.2000,86.5200,404.2000,143.3100,18.3600,28.0000,22.4400,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,11.3400,0.0000,0.0000,0.0000,49.0200,36.8300,0.0000,15.7300,11.2900,0.0000,38.3300,0.0000,37.0200,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.3500,19.6100,0.0000,67.6800,2.1500,4.2400,0.0000,0.0000,0.0000,69.4900,23.1700,23.1700,208.8000,41.7600,80.0000,35.0000,0.0000,20.6700,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,24.2300,58.0000,0.0000,33.0000,65.0000,0.0000,9.4800,12.2800,12.2800,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
63,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7600,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,67.1100,122.1000,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.7200,0.0000,0.0000,16.0300,60.0500,91.2000,86.5200,404.2000,143.3100,18.3600,36.4500,22.4400,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,10.7800,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,15.7300,11.2900,0.0000,38.3300,0.0000,37.0200,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.3500,19.6100,0.0000,62.8900,2.1500,4.6100,0.0000,0.0000,0.0000,70.9900,23.6700,23.6700,194.3100,38.8600,73.0000,32.0000,0.0000,22.3300,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,24.7300,52.0000,0.0000,30.0000,60.0000,0.0000,8.8600,11.4600,11.4600,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
64,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7600,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,67.1100,122.1000,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.2300,0.0000,0.0000,16.0300,60.0500,91.2000,86.5200,404.2000,143.3100,18.3600,36.9700,22.4400,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,10.7800,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,15.7300,22.5600,0.0000,38.3300,0.0000,37.0200,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,3.3500,19.8100,0.0000,57.8300,2.1500,4.6100,0.0000,0.0000,0.0000,72.4900,24.1700,24.1700,178.7900,35.7600,68.0000,30.0000,0.0000,24.0000,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,24.7300,48.0000,0.0000,27.0000,55.0000,0.0000,8.1900,10.6000,10.6000,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
65,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,122.1000,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.2300,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,18.3600,36.9700,22.4400,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,10.7800,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,31.4700,22.5600,0.0000,57.5000,0.0000,37.0200,3.3300,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,4.5200,20.0100,0.0000,52.1100,2.2500,5.0000,0.0000,0.0000,0.0000,72.0000,24.0000,24.0000,154.7200,30.9400,63.0000,28.0000,0.0000,20.0000,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,24.7300,43.0000,0.0000,24.0000,48.0000,0.0000,7.5800,9.8200,9.8200,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
66,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,122.1000,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.2300,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,18.3600,36.9700,22.4400,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,10.7800,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,31.4700,22.5600,0.0000,57.5000,0.0000,37.0200,3.3300,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,4.5200,20.0100,0.0000,50.9200,2.2500,5.0000,0.0000,0.0000,0.0000,72.4900,24.1700,24.1700,141.6400,28.3300,58.0000,24.0000,0.0000,20.6700,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,24.7300,39.0000,0.0000,21.0000,41.0000,0.0000,6.6900,8.6600,8.6600,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
67,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,122.1000,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.2300,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,20.7200,42.9400,24.6400,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,10.6600,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,31.4700,22.5600,0.0000,57.5000,0.0000,37.0200,3.3300,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,4.6700,17.4100,0.0000,45.1400,2.2500,5.0000,0.0000,0.0000,0.0000,73.5000,24.5000,24.5000,123.5200,24.7100,48.0000,21.0000,0.0000,24.3300,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,24.7300,34.0000,0.0000,17.0000,35.0000,0.0000,5.9600,7.7200,7.7200,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
68,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,122.1000,46.5500,0.0000,269.9997,0.0000,0.0000,63.4700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.2300,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,20.7200,42.9400,26.4900,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,9.7000,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,31.4700,22.5600,0.0000,57.5000,0.0000,37.0200,3.3300,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,4.6700,16.6100,0.0000,42.1900,2.2500,5.0000,0.0000,0.0000,0.0000,75.0000,25.0000,25.0000,108.1200,21.6300,42.0000,18.0000,0.0000,25.0000,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,24.2300,30.0000,0.0000,14.0000,28.0000,0.0000,4.9600,6.4100,6.4100,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
69,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,133.2000,46.5500,0.0000,269.9997,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.5400,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,20.7200,42.9400,26.4900,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,1.8900,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,9.5600,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,31.4700,22.5600,0.0000,57.5000,0.0000,37.0200,3.3300,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,12.0100,0.0000,37.1900,2.2500,5.3900,0.0000,0.0000,0.0000,76.0100,25.3300,25.3300,84.3000,16.8600,37.0000,15.0000,0.0000,25.6700,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,25.2300,24.0000,0.0000,12.0000,23.0000,0.0000,3.9200,5.0600,5.0600,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
70,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,133.2000,46.5500,0.0000,269.9997,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.6500,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,20.7200,42.9400,26.4900,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,3.7700,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,9.2900,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,31.4700,22.5600,0.0000,57.5000,0.0000,37.0200,3.3300,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,11.0000,0.0000,30.6800,2.2500,5.3900,0.0000,0.0000,0.0000,77.5100,25.8300,25.8300,69.9300,13.9900,32.0000,11.0000,0.0000,26.0000,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,25.2300,18.0000,0.0000,9.0000,17.0000,0.0000,2.8900,3.7400,3.7400,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
71,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,133.2000,46.5500,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,191.6800,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,20.7200,42.9400,26.4900,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,3.7700,0.0000,10.0800,6.0900,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,9.0200,0.0000,0.0000,0.0000,50.0800,36.8300,0.0000,31.4700,22.5600,0.0000,57.5000,4.1500,37.0200,3.3300,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,5.1300,15.8100,0.0000,24.1000,2.2500,5.7700,0.0000,0.0000,0.0000,87.4900,29.1700,29.1700,57.2300,11.4500,23.0000,8.0000,0.0000,26.6700,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,25.2300,12.0000,0.0000,7.0000,13.0000,0.0000,2.0100,2.6100,2.6100,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
72,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0001,0.0000,0.0000,0.0000,0.0000,87.0600,133.2000,46.5500,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,249.0200,0.0000,0.0000,17.5600,60.0500,91.2000,86.5200,404.2000,143.3100,20.7200,42.9400,26.4900,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,5.6700,0.0000,10.0800,6.0900,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,8.8600,0.0000,0.0000,0.0000,50.0800,36.8300,13.5600,31.4700,22.5600,10.5800,57.5000,16.3200,37.0200,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.1200,5.1300,14.6100,0.0000,15.3900,2.2500,5.7700,0.0000,0.0000,0.0000,88.5000,29.5000,29.5000,43.9800,8.8000,13.0000,7.0000,0.0000,26.0000,36.6700,36.6700,3.7700,8.4100,0.0000,8.9700,12.2000,25.2300,6.0000,0.0000,4.0000,9.0000,0.0000,1.5400,2.0000,2.0000,0.0000,14.5500,10.2800,7.0700,24.9300,0.0000
73,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,31.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,167.9300,46.5500,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,306.1200,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.5300,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,6.8900,0.0000,10.0800,12.1800,0.0000,24.4100,0.0000,0.0000,1.8600,66.5000,7.0100,0.0000,0.0000,0.0000,51.1500,36.8300,27.1200,31.4700,22.5600,10.5800,57.5000,19.2800,37.0200,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.4400,9.0100,0.0000,10.2300,1.8700,6.1600,0.0000,0.0000,0.0000,103.3700,34.4600,34.4600,31.6200,6.3200,8.0000,5.0000,0.0000,29.3300,36.6700,36.6700,6.2000,8.4100,0.0000,15.6800,12.2000,25.2300,4.0000,0.0000,2.0000,3.0000,0.0000,1.1300,1.4600,1.4600,0.0000,21.8300,10.2800,7.0700,24.9300,0.0000
