Block,Time,TANDA2,NAPP,UNCHAHAR1,ANTA_LF,CHAMERA3,NJPC,KISHANGANGA,DADRT2,KOTESHWR,DADRI_RF,DHAULIGNGA,TANAKPUR,DADRI_GF,BSIUL,DADRI_CRF,CHAMERA1,AURY_LF,UNCHAHAR4,ANTA_RF,RIHAND2,RIHAND1,ANTA_GF,URI2,UNCHAHAR2,SEWA2,URI,AURY_RF,VSTPS V,VSTPS I,RAPPB,CHAMERA2,DADRI_LF,RIHAND3,ANTA_CRF,JHAJJAR,VSTPS II,KHARGONE-I,SINGRAULI,KSTPS7,GANDHAR-RLNG,KAWAS-zLIQ,RAPPC,KAPS,BRBCL,DULHASTI,SALAL,GADARWARA-I,GANDHAR-APM,AURY_GF,KHSTPP-II,UNCHAHAR3,AURY_CRF,RAMPUR,TEHRI,TALA,KHSTPP-I,KSTPS I&II,VSTPS III,KOLDAM,FSTPP I & II,LARA-I,VSTPS IV,SOLAPUR,KAWAS-NAPM,SINGRAULI_HYDRO,KAWAS-RLNG,SIPAT II,KAWAS-APM,GANDHAR-NAPM,SASAN,MOUDA_II,PARBATI3,GANDHAR-ComGas,TAPS-II,MOUDA,KAWAS-ComGas,SIPAT I,TALST2,NLCIIST2,KGSU3AND4,RSTPSU7,NLCEXP,NLCTS2EXP,KGSU1AND2,NNTPP,NLCIIST1,NTPL,MAPS,RSTPSU1TO6,SIMHST2,KKNP,VALLURNTECL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,3.938161,44.767769,21.087414,0.000000,32.256539,127.918589,4.117912,665.450561,35.407574,0.000000,40.273058,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.239012,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.969618,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,3.934851,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.634304,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

84,20:45-21:00,3.938161,44.767769,21.087414,0.000000,32.256539,124.293366,4.117912,665.450561,34.334616,0.000000,20.136529,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.239132,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,3.820798,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,18.368344,0.000000,1.311170,1.853390,0.000000,3.640857,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

85,21:00-21:15,3.938161,44.767769,21.087414,0.000000,32.256539,124.293366,4.117912,665.450561,34.334616,0.000000,17.510025,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.249360,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,3.820798,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,4.238849,0.000000,1.311170,1.853390,0.000000,3.716429,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

86,21:15-21:30,3.938161,44.767769,21.087414,0.000000,32.256539,124.293366,4.117912,665.450561,34.334616,0.000000,8.317262,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,3.820798,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.722981,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

87,21:30-21:45,3.938161,44.767769,17.806332,0.000000,32.256539,124.293366,4.117912,587.688034,33.261660,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,3.820798,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.774818,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

88,21:45-22:00,3.938161,44.767769,17.806332,0.000000,32.256539,124.293366,4.117912,583.572959,33.261660,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,3.820798,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.777731,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

89,22:00-22:15,3.938161,44.767769,17.806332,0.000000,32.256539,127.918589,4.117912,520.315629,34.763799,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,4.252166,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,3.934851,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.978674,2.92,0.89,2.10,1.87,1.76,0.76,1.94,0.22,0.91,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

90,22:15-22:30,3.938161,44.767769,17.806332,0.000000,32.256539,153.502307,4.117912,497.206029,34.763799,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,4.252166,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,4.127051,2.92,0.90,2.10,1.87,1.76,0.76,1.94,0.22,0.91,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

91,22:30-22:45,3.938161,44.767769,17.806332,0.000000,32.256539,153.502307,4.117912,467.307984,34.763799,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,15.945624,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,4.209176,2.92,0.90,2.10,1.87,1.76,0.76,1.94,0.22,0.91,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

92,22:45-23:00,3.938161,44.767769,17.806332,0.000000,32.256539,153.502307,4.117912,450.938684,34.763799,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,4.313579,2.92,0.88,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

93,23:00-23:15,3.938161,44.767769,17.806332,0.000000,32.256539,127.918589,4.117912,458.641884,29.184424,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.259706,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,3.934851,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,4.400801,2.92,0.88,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

94,23:15-23:30,3.938161,44.767769,17.806332,0.000000,32.256539,102.334871,4.117912,462.493484,28.969833,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.259769,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,3.147881,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,4.482925,2.92,0.88,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

95,23:30-23:45,3.938161,44.767769,17.806332,0.000000,32.256539,76.751154,4.117912,475.974084,18.240265,0.000000,0.000000,0.616737,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.270053,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,2.360910,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,4.587329,2.92,0.88,2.10,1.87,1.76,0.78,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

96,23:45-24:00,3.938161,44.767769,17.806332,0.000000,32.256539,51.167436,4.117912,488.491784,18.240265,0.000000,0.000000,0.616737,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.270088,0.000000,44.701835,0.000000,123.684601,0.000000,542.430457,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,22.767674,0.000000,1.573941,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,4.696828,2.92,0.88,2.10,1.87,1.76,0.79,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

