Block,Time,TEHRI,ANTA_GF,UNCHAHAR3,KISHANGANGA,KOLDAM,SEWA2,DADRI_GF,DADRI_CRF,AURY_LF,RAPPC,ANTA_LF,CHAMERA1,RIHAND3,UNCHAHAR2,UNCHAHAR4,RIHAND1,SINGRAULI,BSIUL,SALAL,RAPPB,DADRI_LF,DADRI_RF,JHAJJAR,NAPP,DADRT2,AURY_CRF,DHAULIGNGA,NJPC,RIHAND2,CHAMERA2,SINGRAULI_HYDRO,RAMPUR,ANTA_CRF,URI,ANTA_RF,PARBATI3,KOTESHWR,CHAMERA3,TANAKPUR,AURY_GF,AURY_RF,DULHASTI,URI2,TANDA2,UNCHAHAR1,KAWAS-RLNG,VSTPS IV,NNTPP,NLCTS2EXP,GANDHAR-APM,MOUDA_II,GANDHAR-RLNG,GANDHAR-NAPM,SIMHST2,RSTPSU1TO6,GADARWARA-I,KAWAS-NAPM,KKNP,TALST2,KHSTPP-II,KAWAS-zLIQ,RSTPSU7,NTPL,VSTPS III,SOLAPUR,NLCEXP,KHSTPP-I,SIPAT I,KUDGI,GANDHAR-ComGas,VALLURNTECL,FSTPP I & II,BRBCL,VSTPS I,KHARGONE-I,NLCIIST1,SIPAT II,KGSU3AND4,KAWAS-ComGas,NLCIIST2,KGSU1AND2,TALA,TAPS-II,KSTPS I&II,MAPS,SASAN,LARA-I,KAPS,KAWAS-APM,KSTPS7,VSTPS V,MOUDA,VSTPS II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,402.129765,42.944116,392.611984,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,52.543928,8.738098,30.679168,8.675572,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.48,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

84,20:45-21:00,27.685055,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,399.227265,42.944116,392.611984,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,52.543928,8.429695,30.679168,8.675572,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.48,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

85,21:00-21:15,27.685055,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,398.259765,42.944116,397.797784,0.000000,25.024940,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,17.469849,8.429695,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.48,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

86,21:15-21:30,27.685055,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,397.292265,42.944116,397.797784,0.000000,25.024940,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,16.126013,8.429695,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.48,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

87,21:30-21:45,27.685055,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,473.724765,42.944116,402.973909,0.000000,25.024940,146.792629,58.386055,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,3.359587,8.429695,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

88,21:45-22:00,27.685055,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,473.724765,42.944116,408.150034,0.000000,25.024940,146.792629,58.386055,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,3.359587,8.429695,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

89,22:00-22:15,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,476.627265,42.944116,413.326159,0.000000,38.460553,146.792629,58.386055,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,3.359587,16.859390,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.16,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

90,22:15-22:30,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,480.497265,42.944116,418.502284,0.000000,38.460553,146.792629,58.386055,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,3.359587,16.859390,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.16,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

91,22:30-22:45,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,484.367265,42.944116,421.743409,0.000000,38.460553,146.792629,58.386055,42.217017,1.001148,2.789556,0.000000,12.817440,0.000000,3.359587,16.859390,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.336490,2.213178,3.427338,1.16,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

92,22:45-23:00,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,488.237265,42.944116,421.743409,0.000000,38.460553,146.792629,58.386055,42.217017,1.001148,2.789556,0.000000,4.272480,0.000000,0.000000,16.859390,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

93,23:00-23:15,26.659683,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,490.172265,42.944116,421.743409,0.000000,38.460553,121.633839,58.386055,42.217017,1.001148,2.345142,0.000000,4.272480,0.000000,0.000000,16.653788,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.223587,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

94,23:15-23:30,26.659683,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,492.107265,42.944116,421.743409,0.000000,38.460553,118.860428,58.386055,42.217017,1.001148,2.290445,0.000000,12.817440,0.000000,0.000000,16.653788,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,13.276329,2.223617,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

95,23:30-23:45,26.659683,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,493.074765,42.944116,421.743409,0.000000,38.371575,94.097840,58.386055,42.217017,1.001148,1.811844,0.000000,47.531340,0.000000,0.000000,8.429695,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.81,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,13.458226,2.223617,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

96,23:45-24:00,26.659683,0.000000,18.253436,2.468554,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,76.785250,0.000000,0.000000,0.000000,493.074765,42.944116,421.743409,0.000000,25.024940,94.097840,58.386055,42.217017,1.001148,1.811844,0.000000,47.531340,0.000000,0.000000,8.429695,30.679168,0.619684,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.81,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.223617,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

