Block,Time,UNCHAHAR3,RAPPB,DADRI_CRF,SEWA2,RIHAND1,NJPC,ANTA_RF,TANDA2,SALAL,DULHASTI,RAMPUR,AURY_CRF,TEHRI,UNCHAHAR1,ANTA_CRF,URI2,DHAULIGNGA,NAPP,UNCHAHAR4,RAPPC,SINGRAULI_HYDRO,AURY_RF,URI,JHAJJAR,PARBATI3,DADRI_LF,TANAKPUR,RIHAND3,KOTESHWR,CHAMERA2,KOLDAM,CHAMERA1,ANTA_LF,CHAMERA3,RIHAND2,SINGRAULI,NLCEXP,KAWAS-NAPM,KGSU3AND4,VSTPS I,KUDGI,KHARGONE-I,KAWAS-RLNG,GANDHAR-NAPM,KKNP,KAWAS-zLIQ,AURY_LF,ANTA_GF,KHSTPP-I,VALLURNTECL,VSTPS IV,GADARWARA-I,SIPAT I,KHSTPP-II,NTPL,KGSU1AND2,SIPAT II,KSTPS I&II,TALA,NLCIIST2,NNTPP,SOLAPUR,VSTPS III,BSIUL,DADRT2,NLCTS2EXP,MOUDA_II,AURY_GF,MAPS,MOUDA,KSTPS7,KAWAS-APM,KAPS,NLCIIST1,VSTPS II,SIMHST2,SASAN,TAPS-II,LARA-I,GANDHAR-RLNG,BRBCL,RSTPSU1TO6,KAWAS-ComGas,DADRI_RF,DADRI_GF,RSTPSU7,VSTPS V,FSTPP I & II,TALST2,UNCHAHAR2,KISHANGANGA,GANDHAR-ComGas,GANDHAR-APM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,14.127554,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,45.950709,54.905879,3.941390,0.000000,47.393271,4.896863,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.192348,36.797731,0.000000,1.606182,123.890121,26.868491,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,107.395050,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,17.011369,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.829555,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,7.971978,2.92,19.036909,6.299626,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,14.127554,0.000000,0.000000,17.465872,91.525070,93.374923,0.000000,3.944705,34.743219,54.905879,2.867505,0.000000,47.393271,4.896863,0.000000,35.210761,28.062592,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.192348,36.797731,0.000000,1.606182,123.890121,25.793752,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,108.081291,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,17.011369,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,364.827605,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,7.971978,2.92,19.036909,6.187132,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,13.986593,0.000000,0.000000,17.465872,91.525070,93.374923,0.000000,3.944705,34.743219,54.905879,2.867505,0.000000,47.393271,5.002958,0.000000,35.210761,20.169989,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,7.076486,0.000000,1.606182,123.890121,25.793752,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,108.767630,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,95.735402,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,364.829555,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.718116,6.187132,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,13.933820,0.000000,0.000000,17.465872,91.525070,93.374923,0.000000,3.944705,34.743219,54.905879,2.867505,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,3.538243,0.000000,1.606182,123.890121,25.793752,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,109.109738,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,113.096402,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,364.827605,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.718116,6.187132,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,13.986593,0.000000,0.000000,17.465872,91.525070,93.374923,0.000000,3.944705,34.743219,54.905879,2.867505,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,0.000000,0.000000,1.606182,123.890121,25.793752,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,109.453968,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,123.504129,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,364.829555,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.718116,6.187132,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,13.986593,0.000000,0.000000,17.465872,91.525070,93.374923,0.000000,3.944705,34.743219,54.905879,2.867505,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,0.000000,0.000000,1.606182,123.890121,25.793752,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,123.504129,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,364.827605,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.718116,6.187132,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,13.247099,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,34.743219,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,3.538243,0.000000,0.000000,123.890121,26.868491,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,123.504129,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,18.963420,364.476715,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.82,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.718116,6.299626,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,13.247099,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,34.743219,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,16.983568,0.000000,0.000000,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,123.504129,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,18.963420,364.474339,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.82,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.718116,6.299626,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,13.247099,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,34.743219,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,16.983568,0.000000,0.000000,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,123.504129,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,18.963420,364.474022,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.82,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,13.457289,6.299626,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,13.247099,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,34.743219,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,3.538243,0.000000,0.000000,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,27.110938,3.44,2.570658,2.056526,5.089903,141.000159,3.65,1.92,1.791457,2.607879,0.000000,0.87,0.10,1.696634,1.877149,18.963420,364.474022,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,13.927380,2.92,13.578800,6.299626,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,13.247099,0.000000,0.000000,17.465872,91.525070,88.187427,0.000000,0.000000,34.743219,54.905879,2.707564,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,0.000000,0.000000,0.000000,123.890121,26.653544,44.776114,4.690970,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,38.639799,3.44,2.570658,2.056526,5.089903,141.000159,3.65,1.92,1.791457,2.607879,0.000000,0.87,0.10,1.696634,1.877149,12.642280,363.909473,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,19.815267,2.92,23.718116,6.187132,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,13.247099,0.000000,0.000000,17.465872,91.525070,66.814945,0.000000,0.000000,34.743219,54.905879,2.056378,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,0.000000,0.000000,0.000000,123.890121,26.438595,44.776114,3.040444,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,38.639799,3.44,2.570658,2.056526,5.089903,141.000159,3.65,1.92,1.791457,2.607879,0.000000,0.87,0.10,1.696634,1.877149,12.642280,363.909473,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,19.815267,2.92,37.192374,6.187132,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,13.247099,0.000000,0.000000,17.465872,91.525070,41.499966,0.000000,0.000000,34.743219,54.905879,1.279524,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,0.000000,0.000000,0.617762,123.890121,26.438595,44.776114,1.563656,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,38.639799,3.44,2.570658,2.056526,5.089903,141.000159,3.65,1.92,1.791457,2.607879,0.000000,0.87,0.10,1.696634,1.877149,12.642280,363.928726,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,19.815267,2.92,37.192374,4.124755,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,13.247099,0.000000,0.000000,17.465872,91.525070,20.749983,0.000000,0.000000,34.743219,54.905879,0.639762,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,1.077265,0.000000,48.448764,237.192348,0.000000,0.000000,0.617762,123.890121,26.438595,44.776114,0.000000,40.651823,0.000000,32.310138,118.083735,109.795979,1.77,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,38.639799,3.44,2.570658,2.056526,5.089903,141.000159,3.65,1.92,1.791457,2.607879,0.000000,0.87,0.10,1.696634,1.877149,12.642280,363.928726,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,19.815267,2.92,37.192374,4.124755,0.000000,0.000000,0,0,0,0,0

