Block,Time,URI2,URI,TANAKPUR,TANDA2,RIHAND2,UNCHAHAR4,RAPPB,KOLDAM,RIHAND1,TEHRI,ANTA_RF,CHAMERA3,RIHAND3,AURY_CRF,DADRT2,NJPC,CHAMERA1,DADRI_RF,JHAJJAR,DULHASTI,ANTA_LF,UNCHAHAR3,UNCHAHAR2,CHAMERA2,PARBATI3,AURY_LF,SINGRAULI_HYDRO,ANTA_GF,DADRI_LF,DADRI_CRF,RAMPUR,AURY_RF,KISHANGANGA,DADRI_GF,SINGRAULI,UNCHAHAR1,ANTA_CRF,KOTESHWR,NAPP,SALAL,BSIUL,RAPPC,AURY_GF,SEWA2,DHAULIGNGA,KHSTPP-II,KUDGI,GANDHAR-RLNG,SOLAPUR,GADARWARA-I,KHARGONE-I,SIMHST2,KHSTPP-I,NLCIIST1,KAWAS-APM,NNTPP,KGSU3AND4,KAWAS-NAPM,TAPS-II,VSTPS III,GANDHAR-ComGas,KSTPS I&II,TALST2,MAPS,KAPS,VSTPS II,SIPAT I,VSTPS V,GANDHAR-APM,NLCEXP,TALA,NTPL,VSTPS I,KAWAS-RLNG,LARA-I,NLCTS2EXP,FSTPP I & II,BRBCL,RSTPSU1TO6,KGSU1AND2,SASAN,MOUDA_II,KAWAS-ComGas,SIPAT II,VALLURNTECL,KKNP,MOUDA,KSTPS7,VSTPS IV,KAWAS-zLIQ,RSTPSU7,NLCIIST2,GANDHAR-NAPM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,121.821445,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,42.042477,34.795243,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,28.659700,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

84,20:45-21:00,33.788239,51.057792,1.234244,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,121.821445,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,28.028318,17.397622,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.458347,0.000000,138.769784,20.935217,0.000000,24.570275,42.539088,38.625752,6.314586,57.277251,0.000000,16.552026,16.614318,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

85,21:00-21:15,33.788239,51.057792,1.234244,2.351036,116.284815,1.375498,0.000000,3.075391,83.962726,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,121.821445,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,28.028318,5.353114,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,24.570275,42.539088,38.625752,6.314586,57.277251,0.000000,16.552026,16.614318,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.645852,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

86,21:15-21:30,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,3.075391,90.438878,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,121.821445,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,24.570275,42.539088,38.625752,6.314586,57.277251,0.000000,16.552026,16.614318,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.645852,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

87,21:30-21:45,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,3.075391,90.877303,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,121.821445,40.609675,0.000000,317.152597,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,24.570275,42.539088,38.625752,6.314586,57.277251,0.000000,16.552026,19.106466,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.89,30.645852,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

88,21:45-22:00,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,3.075391,90.877303,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,121.821445,40.609675,0.000000,342.861849,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,24.570275,42.539088,38.625752,6.314586,57.277251,0.000000,16.552026,19.106466,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.89,30.645852,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

89,22:00-22:15,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,4.100520,90.877303,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,121.821445,40.609675,0.000000,358.299276,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.514219,0.000000,138.769784,21.380161,0.000000,25.594036,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,19.106466,142.131305,3.85,0.000000,1.706584,2.068586,1.706583,0.96,30.645852,0.75,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

90,22:15-22:30,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,4.100520,90.877303,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,121.821445,40.609675,0.000000,358.299276,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.349064,0.000000,2.514219,0.000000,138.769784,21.380161,0.000000,25.594036,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,19.106466,142.131305,3.85,0.000000,1.706584,2.068586,1.706583,1.03,30.645852,0.77,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

91,22:30-22:45,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,4.100520,90.877303,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,121.525524,40.609675,0.000000,373.325898,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.342255,0.000000,2.514219,0.000000,138.769784,21.380161,0.000000,25.594036,42.539088,25.750501,18.943759,57.277251,0.000000,16.552026,19.106466,142.131305,3.85,0.000000,1.706584,2.068586,1.706583,1.10,30.645852,0.77,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

92,22:45-23:00,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,3.075391,90.877303,30.225541,0.000000,30.552328,121.902116,0.000000,332.089545,100.613664,40.609675,0.000000,380.839208,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,1.940531,0.000000,2.514219,0.000000,138.769784,21.380161,0.000000,25.594036,42.539088,25.750501,18.943759,57.277251,0.000000,16.552026,8.999422,142.131305,3.85,0.000000,1.706584,2.068586,1.706583,1.13,30.645852,0.72,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

93,23:00-23:15,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,3.075391,90.877303,30.225541,0.000000,20.367772,121.902116,0.000000,332.089545,77.926269,40.609675,0.000000,380.839208,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,1.504763,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,16.789687,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,8.999422,142.131305,0.00,0.000000,1.706584,2.068586,1.706583,1.19,30.645852,0.72,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.287199,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

94,23:15-23:30,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,2.050261,90.877303,30.225541,0.000000,20.367772,121.902116,0.000000,332.089545,64.017909,40.609675,0.000000,395.865830,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,1.232407,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,16.789687,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,8.999422,142.131305,0.00,0.000000,1.706584,2.068586,1.706583,1.22,30.645852,0.72,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.287199,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

95,23:30-23:45,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,2.050261,90.877303,30.225541,0.000000,20.367772,121.902116,0.000000,332.089545,45.276148,40.609675,0.000000,403.379141,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.871537,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,16.789687,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,0.000000,142.131305,0.00,0.000000,1.706584,2.068586,1.706583,1.28,30.645852,0.72,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.287199,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

96,23:45-24:00,33.788239,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,2.050261,90.877303,30.225541,0.000000,20.367772,121.902116,0.000000,332.089545,29.099050,40.609675,0.000000,421.460171,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.558328,0.000000,2.458347,0.000000,138.769784,21.380161,0.000000,16.789687,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,0.000000,142.131305,0.00,0.000000,1.706584,2.068586,1.706583,1.32,30.645852,0.72,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.287199,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,266.648625,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

