Block,Time,TANDA2,RAPPB,SALAL,URI,ANTA_CRF,PARBATI3,NJPC,DADRI_CRF,CHAMERA1,RAPPC,CHAMERA3,TEHRI,RIHAND1,KOLDAM,DULHASTI,AURY_GF,UNCHAHAR1,KOTESHWR,AURY_LF,KISHANGANGA,ANTA_RF,AURY_CRF,RIHAND3,DADRI_LF,ANTA_LF,ANTA_GF,DADRT2,RIHAND2,RAMPUR,DHAULIGNGA,AURY_RF,TANAKPUR,DADRI_GF,SEWA2,SINGRAULI,UNCHAHAR3,DADRI_RF,NAPP,UNCHAHAR4,BSIUL,URI2,UNCHAHAR2,JHAJJAR,CHAMERA2,SINGRAULI_HYDRO,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,KUDGI,NTPL,SIPAT I,VSTPS I,LARA-I,VALLURNTECL,KAWAS-RLNG,GANDHAR-APM,SIMHST2,NLCEXP,VSTPS III,KAWAS-ComGas,MOUDA_II,KKNP,KHARGONE-I,KGSU3AND4,SASAN,NLCIIST2,VSTPS V,VSTPS IV,NNTPP,GANDHAR-RLNG,VSTPS II,KAWAS-zLIQ,NLCTS2EXP,KAPS,TALST2,KAWAS-APM,KSTPS I&II,BRBCL,RSTPSU7,TAPS-II,KSTPS7,GANDHAR-ComGas,RSTPSU1TO6,MOUDA,SOLAPUR,KGSU1AND2,MAPS,GADARWARA-I,NLCIIST1,GANDHAR-NAPM,KAWAS-NAPM,SIPAT II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,2.351036,0.000000,51.501002,48.930384,0.000000,69.590485,143.621073,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,331.544878,116.249840,2.771215,38.212934,0.000000,0.246849,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,12.629173,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

84,20:45-21:00,2.351036,0.000000,51.501002,48.930384,0.000000,52.192864,121.821445,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,331.544878,116.249840,2.349064,28.659701,0.000000,0.246849,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,12.629173,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

85,21:00-21:15,2.351036,0.000000,51.501002,48.930384,0.000000,9.367950,121.821445,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,17.956460,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,302.749842,116.249840,2.349064,19.106467,0.000000,1.481092,0.000000,16.552026,138.699486,22.652496,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.777939,0,0,0,0,0

86,21:15-21:30,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,121.821445,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,17.956460,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,290.582639,116.249840,2.349064,19.106467,0.000000,1.481092,0.000000,16.552026,138.699486,22.395883,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.729886,0,0,0,0,0

87,21:30-21:45,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,121.821445,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,290.582639,116.249840,2.349064,19.106467,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.681834,0,0,0,0,0

88,21:45-22:00,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,121.821445,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,327.773739,116.249840,2.349064,19.106467,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.633782,0,0,0,0,0

89,22:00-22:15,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,24.570274,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,331.544878,116.249840,2.778024,28.659701,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.82,0.000000,0.000000,1.585729,0,0,0,0,0

90,22:15-22:30,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,24.570274,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,331.544878,116.249840,2.778024,28.659701,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.537677,0,0,0,0,0

91,22:30-22:45,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,138.491749,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,24.570274,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,300.822717,116.249840,2.669081,28.659701,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.489624,0,0,0,0,0

92,22:45-23:00,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,113.436973,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,24.570274,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,271.917717,116.249840,2.185652,19.106467,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.82,0.000000,0.000000,1.441571,0,0,0,0,0

93,23:00-23:15,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,83.844720,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,16.994440,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,235.752533,116.249840,1.613704,9.553234,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.82,0.000000,0.000000,1.393520,0,0,0,0,0

94,23:15-23:30,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,54.252465,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,3.075391,51.937806,0.000000,21.368310,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,230.955478,116.249840,1.048567,9.553234,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.82,0.000000,0.000000,1.345467,0,0,0,0,0

95,23:30-23:45,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,48.728578,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,2.050261,51.937806,0.000000,21.368310,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,230.955478,116.249840,0.939625,0.000000,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,1.016558,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.82,0.000000,0.000000,1.297414,0,0,0,0,0

96,23:45-24:00,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,24.364289,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,1.594646,51.937806,0.000000,21.368310,16.789688,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,230.955478,116.249840,0.469813,0.000000,0.000000,1.481092,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,443.023631,42.042477,1.016558,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.82,0.000000,0.000000,1.249363,0,0,0,0,0

