Block,Time,UNCHAHAR2,AURY_GF,AURY_LF,TANDA2,AURY_RF,RAPPB,DADRI_RF,DULHASTI,CHAMERA2,TANAKPUR,KOTESHWR,DADRT2,RIHAND2,ANTA_RF,UNCHAHAR3,RIHAND1,SALAL,DHAULIGNGA,URI,CHAMERA3,KHSTPP-II,MOUDA,KHARGONE-I,SEWA2,GANDHAR-RLNG,RIHAND3,VSTPS II,GADARWARA-I,SIPAT II,JHAJJAR,NJPC,GANDHAR-APM,SIMHST2,KAWAS-APM,ANTA_CRF,NAPP,SINGRAULI_HYDRO,CHAMERA1,URI2,KISHANGANGA,KHSTPP-I,TALA,KAWAS-zLIQ,UNCHAHAR4,KAWAS-NAPM,SINGRAULI,FSTPP I & II,VSTPS I,KGSU3AND4,NLCIIST2,VALLURNTECL,NNTPP,TALST2,AURY_CRF,MOUDA_II,NLCIIST1,NTPL,NLCTS2EXP,SASAN,GANDHAR-NAPM,VSTPS V,PARBATI3,RAPPC,ANTA_GF,BRBCL,SOLAPUR,KAWAS-ComGas,ANTA_LF,BSIUL,VSTPS IV,KSTPS I&II,TAPS-II,DADRI_GF,RAMPUR,LARA-I,VSTPS III,KAWAS-RLNG,KSTPS7,UNCHAHAR1,SIPAT I,KUDGI,MAPS,KGSU1AND2,DADRI_LF,TEHRI,KOLDAM,RSTPSU7,NLCEXP,KKNP,RSTPSU1TO6,GANDHAR-ComGas,KAPS,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,34.391668,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,30.254983,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,98.562419,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,1.815538,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.18,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,36.797731,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.027445,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

84,20:45-21:00,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,26.438595,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,20.169989,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,76.878687,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,1.323189,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.18,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,18.398866,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,2.364833,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

85,21:00-21:15,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,26.438595,392.774088,118.083735,0.000000,26.379075,92.484511,12.328239,8.769560,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,76.878687,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.307887,0.000000,127.998795,19.994085,2.304332,2.10,1.47,3.18,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,3.538243,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,2.364833,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

86,21:15-21:30,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,26.438595,387.132843,118.083735,0.000000,26.379075,92.484511,12.328239,0.000000,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,73.143690,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305609,0.000000,127.998795,19.994085,2.304868,2.10,1.47,3.18,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,2.250591,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

87,21:30-21:45,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,26.438595,387.132843,118.083735,0.000000,26.379075,92.484511,12.328239,0.000000,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,76.878687,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.47,3.18,0.21,2.92,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,2.364833,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

88,21:45-22:00,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,26.438595,387.132843,118.083735,0.000000,26.379075,92.484511,12.328239,0.000000,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,93.374923,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.47,3.18,0.21,2.92,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.642280,2.570658,2.844264,1.313349,0.000000,2.867505,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

89,22:00-22:15,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,27.943231,437.257908,118.083735,0.000000,26.379075,92.484511,12.328239,0.000000,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.49,3.18,0.21,2.92,0.000000,3.363787,1.01,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

90,22:15-22:30,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,27.943231,437.257908,118.083735,0.000000,26.379075,92.484511,12.328239,0.000000,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.50,3.18,0.21,2.92,0.000000,3.363787,1.01,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

91,22:30-22:45,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,1.853287,27.943231,367.492785,118.083735,0.000000,26.379075,92.484511,12.328239,0.000000,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.50,3.18,0.21,2.92,0.000000,3.363787,1.01,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

92,22:45-23:00,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,1.853287,27.943231,358.282381,118.083735,0.000000,26.379075,92.484511,12.328239,0.000000,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.48,3.18,0.21,2.92,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,5.160066,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

93,23:00-23:15,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,1.853287,26.868491,358.261766,118.083735,0.000000,26.379075,92.484511,23.535729,0.000000,46.851552,21.518384,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,98.562419,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.48,3.18,0.21,2.92,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.642280,2.570658,2.844264,1.313349,0.000000,3.027445,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,5.160066,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

94,23:15-23:30,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,44.776114,1.853287,26.868491,358.282381,118.083735,0.000000,26.379075,92.484511,23.535729,0.000000,46.851552,21.518384,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,72.624940,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.48,3.18,0.21,2.92,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.642280,2.570658,2.844264,1.313349,0.000000,2.239167,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,4.690970,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

95,23:30-23:45,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,44.776114,1.853287,26.868491,364.756094,118.083735,0.000000,26.379075,92.484511,34.743219,0.000000,46.851552,21.518384,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,46.687462,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.183620,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.48,3.18,0.21,2.92,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.642280,2.570658,2.844264,1.313349,0.000000,1.439464,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,3.127313,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

96,23:45-24:00,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,29.850743,1.853287,26.868491,364.759165,118.083735,0.000000,26.379075,92.484511,34.743219,0.000000,46.851552,21.518384,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,41.707466,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.183620,4.075258,40.103428,0.000000,0.000000,0.000000,0.000000,127.998795,19.994085,2.304868,2.10,1.48,3.18,0.21,2.92,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.642280,2.570658,2.844264,1.313349,0.000000,1.279524,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,3.127313,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

