Block,Time,UNCHAHAR2,DULHASTI,RAPPB,DHAULIGNGA,BSIUL,AURY_CRF,UNCHAHAR4,RIHAND1,ANTA_GF,NJPC,ANTA_CRF,CHAMERA1,JHAJJAR,SINGRAULI,TANDA2,ANTA_LF,DADRI_LF,AURY_RF,SEWA2,DADRT2,CHAMERA2,SINGRAULI_HYDRO,TEHRI,DADRI_CRF,NAPP,RAMPUR,KISHANGANGA,KAPS,AURY_GF,RIHAND3,AURY_LF,GANDHAR-APM,GANDHAR-ComGas,KSTPS I&II,KSTPS7,UNCHAHAR3,GADARWARA-I,DADRI_GF,VSTPS V,SIPAT I,SIPAT II,VSTPS II,URI,VSTPS III,KAWAS-ComGas,KAWAS-NAPM,ANTA_RF,TALA,BRBCL,TANAKPUR,RAPPC,UNCHAHAR1,KHSTPP-II,FSTPP I & II,KHARGONE-I,CHAMERA3,DADRI_RF,KAWAS-zLIQ,TAPS-II,VSTPS IV,KOTESHWR,RIHAND2,KHSTPP-I,SALAL,GANDHAR-NAPM,LARA-I,MOUDA_II,SASAN,GANDHAR-RLNG,URI2,PARBATI3,KOLDAM,KKNP,SOLAPUR,TALST2,NTPL,KAWAS-APM,MAPS,KGSU3AND4,NLCEXP,KAWAS-RLNG,NLCTS2EXP,KGSU1AND2,NNTPP,MOUDA,RSTPSU1TO6,NLCIIST1,RSTPSU7,VSTPS I,KUDGI,VALLURNTECL,NLCIIST2,SIMHST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,42.752489,54.905879,0.000000,30.254983,18.963420,0.000000,0.000000,45.236989,0.000000,93.374923,0.000000,40.651823,632.649115,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,391.116228,44.776114,1.016289,48.563476,0.000000,46.538888,2.867505,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,17.447323,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,67.244940,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,36.797731,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

84,20:45-21:00,42.752489,54.905879,0.000000,9.938835,2.121900,0.000000,0.000000,45.236989,0.000000,82.999932,0.000000,40.651823,590.847299,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,356.542270,44.776114,1.016289,48.563476,0.000000,46.538888,2.547624,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,14.256876,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.424727,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,40.103428,67.244940,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,18.398866,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

85,21:00-21:15,42.752489,54.905879,0.000000,0.000000,1.060950,0.000000,0.000000,45.236989,0.000000,82.999932,0.000000,40.651823,625.612894,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,356.762492,44.776114,1.016289,48.563476,0.000000,46.538888,2.547624,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,26.379075,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.424727,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,40.103428,67.244940,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,3.538243,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

86,21:15-21:30,42.752489,54.905879,0.000000,0.000000,1.060950,0.000000,0.000000,45.236989,0.000000,82.999932,0.000000,40.651823,625.612894,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,356.785011,44.776114,1.016289,48.563476,0.000000,46.538888,2.547624,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,26.379075,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.424727,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,40.103428,67.244940,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

87,21:30-21:45,42.752489,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,82.999932,0.000000,40.651823,625.612894,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,356.762492,44.776114,1.016289,48.563476,0.000000,46.538888,2.547624,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,26.379075,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.424727,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,42.043894,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

88,21:45-22:00,42.752489,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,82.999932,0.000000,40.651823,635.643694,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,356.785011,44.776114,1.016289,48.563476,0.000000,46.538888,2.547624,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,26.379075,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.424727,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,43.908862,12.328239,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

89,22:00-22:15,42.752489,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,105.513663,0.000000,40.651823,625.612894,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,356.762492,44.776114,1.016289,48.563476,0.000000,46.538888,3.244507,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,26.379075,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.424727,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,27.943231,118.083735,44.751913,12.328239,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,1.01,1.87,2.242852,9.00,3.44,1.49,1.78,0,0,0,0,0

90,22:15-22:30,42.752489,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,124.499898,0.000000,40.651823,625.612894,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,356.785011,44.776114,1.016289,48.563476,0.000000,46.538888,3.827147,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,26.379075,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,27.943231,118.083735,44.751913,12.328239,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,1.01,1.87,2.242852,9.00,3.44,1.50,1.78,0,0,0,0,0

91,22:30-22:45,42.752489,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,124.499898,0.000000,40.651823,613.898849,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,357.727582,44.776114,1.016289,48.563476,0.000000,46.538888,3.827147,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.411823,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,27.943231,118.083735,44.751913,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.926086,0.000000,5.160066,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,1.01,1.87,2.242852,9.00,3.44,1.50,1.78,0,0,0,0,0

92,22:45-23:00,42.752489,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,124.499898,0.000000,40.651823,613.898849,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,357.747105,44.776114,1.016289,48.563476,0.000000,46.538888,3.827147,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.411823,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,27.943231,118.083735,44.751913,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.926086,0.000000,5.160066,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.48,1.78,0,0,0,0,0

93,23:00-23:15,29.281931,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,98.562419,0.000000,40.651823,589.882799,127.998795,1.189604,0.000000,0.000000,0.000000,17.465872,356.762492,44.776114,1.016289,48.563476,0.000000,46.538888,3.027445,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,14.963639,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,44.751913,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.926086,0.000000,4.534604,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.48,1.78,0,0,0,0,0

94,23:15-23:30,29.281931,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,72.624940,0.000000,40.651823,589.882799,127.998795,1.189604,0.000000,0.000000,0.000000,17.465872,353.324786,44.776114,1.016289,48.563476,0.000000,46.538888,2.239167,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,10.119541,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,44.751913,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.926086,0.000000,3.127313,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.48,1.78,0,0,0,0,0

95,23:30-23:45,29.281931,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,46.687462,0.000000,40.651823,572.047458,127.998795,1.189604,0.000000,0.000000,0.000000,17.465872,353.297296,44.776114,1.016289,48.563476,0.000000,46.538888,1.439464,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,10.290901,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,44.751913,34.743219,0.000000,4.078779,3.363787,333.114188,0.000000,31.926086,0.000000,1.563656,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.48,1.78,0,0,0,0,0

96,23:45-24:00,29.281931,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,20.749983,0.000000,40.651823,562.402458,127.998795,1.189604,0.000000,0.000000,0.000000,17.465872,353.324786,44.776114,1.016289,48.563476,0.000000,46.538888,0.639762,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,10.290901,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,26.868491,118.083735,44.751913,45.950709,0.000000,4.078779,3.363787,333.114188,0.000000,31.926086,0.000000,1.563656,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.48,1.78,0,0,0,0,0

