Block,Time,RAMPUR,KISHANGANGA,AURY_GF,ANTA_RF,AURY_LF,UNCHAHAR3,RAPPC,DADRI_CRF,ANTA_LF,TANDA2,DADRI_GF,KOTESHWR,SINGRAULI_HYDRO,SINGRAULI,UNCHAHAR2,UNCHAHAR4,ANTA_GF,URI,CHAMERA1,BSIUL,AURY_CRF,CHAMERA3,DULHASTI,CHAMERA2,TANAKPUR,RAPPB,SALAL,UNCHAHAR1,JHAJJAR,TEHRI,AURY_RF,URI2,SEWA2,RIHAND1,DADRI_RF,DADRI_LF,NAPP,PARBATI3,NJPC,DADRT2,RIHAND3,DHAULIGNGA,RIHAND2,ANTA_CRF,KOLDAM,SOLAPUR,KAWAS-NAPM,KHSTPP-II,NLCIIST1,KSTPS7,SASAN,MOUDA,KGSU1AND2,TAPS-II,MOUDA_II,SIPAT II,GANDHAR-RLNG,KHSTPP-I,TALA,TALST2,VSTPS II,KAWAS-RLNG,GANDHAR-NAPM,RSTPSU7,KAWAS-ComGas,VSTPS V,KKNP,MAPS,NNTPP,KSTPS I&II,BRBCL,NLCIIST2,GANDHAR-APM,KUDGI,RSTPSU1TO6,GANDHAR-ComGas,NLCTS2EXP,GADARWARA-I,NLCEXP,KHARGONE-I,KAPS,VSTPS III,KGSU3AND4,LARA-I,VSTPS I,NTPL,SIPAT I,KAWAS-APM,FSTPP I & II,SIMHST2,VSTPS IV,VALLURNTECL,KAWAS-zLIQ,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,2.787538,2.522830,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,1.059272,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,52.505912,146.686423,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,29.851787,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

84,20:45-21:00,2.357110,2.466768,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.059272,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,52.505912,122.238685,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,29.851787,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

85,21:00-21:15,2.357110,2.466768,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.059272,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,17.457209,122.238685,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,29.851787,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,9.02,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

86,21:15-21:30,2.357110,2.466768,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.059272,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,14.771484,122.238685,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,9.02,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

87,21:30-21:45,2.357110,2.466768,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.059272,111.430197,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,14.771484,122.238685,335.608338,122.319536,28.757859,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.646870,14.502010,0.41,0.000000,9.02,5.85,0.000000,1.59,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

88,21:45-22:00,2.357110,2.466768,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.059272,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,14.771484,122.238685,335.608338,122.319536,28.757859,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.646870,14.502010,0.41,0.000000,9.02,5.85,0.000000,1.61,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

89,22:00-22:15,2.787538,1.255808,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,1.059272,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,3.760014,146.686423,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.646870,14.502010,0.42,0.000000,9.02,5.85,0.000000,1.61,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

90,22:15-22:30,2.787538,1.255808,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,1.059272,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,3.760014,146.686423,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.86,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.646870,14.502010,0.43,0.000000,9.02,5.85,0.000000,1.61,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

91,22:30-22:45,2.787538,1.255808,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,1.059272,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,3.760014,146.686423,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.86,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.646870,14.502010,0.43,0.000000,9.02,5.85,0.000000,1.61,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,11.338770,0.00,2.594590,2.30,0.000000,0,0,0,0,0

92,22:45-23:00,2.760209,1.255808,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,1.059272,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,3.760014,143.024211,335.608338,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.82,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.646870,14.502010,0.41,0.000000,9.02,5.85,0.000000,1.61,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,11.338770,0.00,2.594590,2.30,0.000000,0,0,0,0,0

93,23:00-23:15,2.480090,1.233383,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,1.059272,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,26.640394,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,128.672300,335.608338,122.319536,28.757859,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.82,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.812979,14.502010,0.41,0.000000,7.68,5.85,0.000000,1.60,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,11.338770,0.00,2.511562,2.30,0.000000,0,0,0,0,0

94,23:15-23:30,2.480090,1.233383,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.059272,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,26.640394,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,89.080823,335.608338,122.319536,19.171906,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.82,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,7.68,5.85,0.000000,1.60,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,11.338770,0.00,2.511562,2.30,0.000000,0,0,0,0,0

95,23:30-23:45,2.480090,1.233383,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.020039,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,26.640394,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,89.080823,335.608338,122.319536,9.585953,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.82,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,7.68,5.85,0.000000,1.60,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,11.338770,0.00,2.511562,2.30,0.000000,0,0,0,0,0

96,23:45-24:00,2.480090,1.233383,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.641739,1.020039,117.824206,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,3.715412,0.000000,77.516090,0.000000,255.918366,26.640394,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,89.080823,335.608338,122.319536,9.585953,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.82,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,7.68,5.85,0.000000,1.60,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,11.338770,0.00,2.511562,2.30,0.000000,0,0,0,0,0

