Block,Time,NJPC,AURY_GF,SALAL,TANDA2,DADRI_RF,RAMPUR,PARBATI3,URI2,DADRI_CRF,DADRT2,RIHAND3,KOTESHWR,SEWA2,ANTA_LF,AURY_RF,TANAKPUR,RIHAND1,UNCHAHAR2,AURY_LF,AURY_CRF,RIHAND2,DHAULIGNGA,CHAMERA3,ANTA_CRF,CHAMERA1,SINGRAULI,DULHASTI,FSTPP I & II,MOUDA_II,KHSTPP-I,TEHRI,KGSU3AND4,NLCIIST1,RSTPSU7,UNCHAHAR4,SOLAPUR,KHARGONE-I,KSTPS7,KOLDAM,KAWAS-zLIQ,UNCHAHAR3,KAWAS-APM,KSTPS I&II,SIPAT I,RAPPB,URI,BSIUL,NLCTS2EXP,SIMHST2,KGSU1AND2,KUDGI,SINGRAULI_HYDRO,NTPL,MAPS,KKNP,VALLURNTECL,NAPP,DADRI_GF,KAWAS-RLNG,KHSTPP-II,ANTA_RF,ANTA_GF,RAPPC,KISHANGANGA,GANDHAR-APM,BRBCL,MOUDA,KAWAS-ComGas,TALA,NLCIIST2,JHAJJAR,DADRI_LF,RSTPSU1TO6,TALST2,NNTPP,NLCEXP,UNCHAHAR1,CHAMERA2,KAPS,LARA-I,GADARWARA-I,VSTPS V,KAWAS-NAPM,VSTPS IV,GANDHAR-RLNG,TAPS-II,GANDHAR-ComGas,VSTPS II,SASAN,SIPAT II,GANDHAR-NAPM,VSTPS III,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,153.502307,0.000000,73.846727,3.938161,14.443500,4.653390,36.736688,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.56,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.18,545.212175,0.000000,5.69,2.92,0.19,1.73,21.414029,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

84,20:45-21:00,119.114476,0.000000,73.846727,3.938161,14.443500,3.661123,4.238849,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,27.056257,128.206847,54.814796,19.960917,3.381406,38.379076,37.676481,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.59,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.10,545.212175,0.000000,5.69,2.92,0.19,1.73,21.414029,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

85,21:00-21:15,84.933800,0.000000,73.846727,3.938161,14.443500,2.611829,3.532374,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,27.056257,128.206847,54.814796,19.960917,3.381406,38.379076,24.825589,2.10,0.83,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.61,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.06,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

86,21:15-21:30,62.146683,0.000000,73.846727,3.938161,14.443500,1.916102,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,27.056257,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.61,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.82,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

87,21:30-21:45,62.146683,0.000000,73.846727,3.938161,14.443500,1.916102,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,27.056257,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.61,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014464,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.82,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

88,21:45-22:00,62.146683,0.000000,73.846727,3.938161,14.443500,1.916102,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.61,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014464,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.82,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

89,22:00-22:15,82.862244,0.000000,73.846727,3.938161,14.443500,2.543397,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.85,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.63,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014618,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.84,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

90,22:15-22:30,82.862244,0.000000,73.846727,3.938161,14.443500,2.543397,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.85,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.64,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014618,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.84,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,197.153775,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

91,22:30-22:45,82.862244,0.000000,73.846727,3.938161,14.443500,2.543397,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,13.464231,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.85,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.64,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014618,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.84,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,4.015748,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,197.153775,1.800843,0.000000,1.886980,2.244215,0,0,0,0,0

92,22:45-23:00,62.146683,0.000000,73.846727,3.938161,14.443500,1.916102,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,0.000000,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.64,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014618,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.83,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,4.018145,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,197.153775,1.800843,0.000000,1.886980,2.244215,0,0,0,0,0

93,23:00-23:15,41.431122,0.000000,73.846727,3.938161,14.443500,1.277401,0.000000,32.614360,0.000000,659.555398,123.684601,17.596491,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,13.464231,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.64,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014618,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.83,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,4.018145,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,199.997339,1.800843,0.000000,1.886980,2.244215,0,0,0,0,0

94,23:15-23:30,41.120388,0.000000,73.846727,3.938161,14.443500,1.265996,0.000000,32.614360,0.000000,659.555398,123.684601,17.596491,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,10.068264,32.256539,0.000000,13.464231,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.64,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014618,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.83,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,4.018145,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,200.403562,1.800843,0.000000,1.886980,2.244215,0,0,0,0,0

95,23:30-23:45,50.753124,0.000000,73.846727,3.938161,14.443500,1.562535,3.956259,32.614360,0.000000,659.555398,123.684601,18.669448,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,10.068264,32.256539,0.000000,13.464231,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.301079,0.000000,46.773830,0.000000,1.64,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.008463,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.83,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,4.018145,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,200.403562,1.800843,0.000000,1.886980,2.244215,0,0,0,0,0

96,23:45-24:00,50.753124,0.000000,73.846727,3.938161,14.443500,1.562535,3.956259,32.614360,0.000000,659.555398,123.684601,18.669448,17.436898,0.000000,4.928055,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,32.256539,0.000000,13.464231,128.206847,54.814796,19.960917,3.381406,38.379076,0.000000,2.10,0.82,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.307677,0.000000,46.773830,0.000000,1.64,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.002308,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,0.83,545.212175,0.000000,5.69,2.92,0.19,1.73,21.091160,44.701835,0.798782,4.018145,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,0.935439,200.403562,1.800843,0.000000,1.886980,2.244215,0,0,0,0,0

