Block,Time,SALAL,CHAMERA3,SINGRAULI,TANDA2,BSIUL,UNCHAHAR4,ANTA_GF,PARBATI3,UNCHAHAR1,NJPC,KISHANGANGA,KOTESHWR,CHAMERA2,RIHAND2,URI2,KOLDAM,SEWA2,DADRI_RF,DADRI_CRF,TANAKPUR,RAMPUR,NAPP,RAPPC,RIHAND1,URI,ANTA_CRF,AURY_GF,RAPPB,AURY_LF,DADRT2,ANTA_LF,TEHRI,AURY_CRF,DADRI_LF,CHAMERA1,DHAULIGNGA,AURY_RF,RIHAND3,UNCHAHAR2,DADRI_GF,ANTA_RF,SIMHST2,KAWAS-RLNG,GANDHAR-ComGas,VSTPS II,KAWAS-NAPM,NNTPP,KHSTPP-II,SOLAPUR,SASAN,RSTPSU7,SIPAT I,GADARWARA-I,KKNP,VSTPS IV,VSTPS III,KHARGONE-I,VSTPS V,SIPAT II,SINGRAULI_HYDRO,KGSU1AND2,MOUDA_II,GANDHAR-NAPM,DULHASTI,KUDGI,KHSTPP-I,KSTPS7,TAPS-II,NLCIIST1,GANDHAR-RLNG,VALLURNTECL,VSTPS I,MOUDA,NTPL,GANDHAR-APM,KAWAS-APM,NLCEXP,TALA,LARA-I,KAPS,MAPS,KSTPS I&II,TALST2,NLCIIST2,KAWAS-zLIQ,RSTPSU1TO6,FSTPP I & II,NLCTS2EXP,JHAJJAR,KGSU3AND4,BRBCL,KAWAS-ComGas,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,51.501002,26.773279,137.449009,1.989905,18.943759,1.375498,0.000000,52.192864,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,0.617122,2.778024,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.344398,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,2.635247,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.307453,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

84,20:45-21:00,51.501002,26.773279,137.462397,1.989905,6.314586,1.375498,0.000000,52.192864,21.380065,120.637756,2.458347,24.570274,27.943212,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,0.617122,2.328637,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,28.659701,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.344398,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,2.911058,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.307991,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

85,21:00-21:15,51.501002,26.773279,137.462397,1.989905,12.629173,1.375498,0.000000,6.691393,21.380065,97.457156,2.458347,24.570274,27.943212,116.284815,33.382780,3.075391,16.552026,0.000000,0.000000,0.617122,1.879251,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.482304,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.186870,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.71,0.000000,2.29,2.307991,1.867362,2.03,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

86,21:15-21:30,51.501002,26.773279,137.462397,1.989905,12.629173,1.375498,0.000000,3.345696,21.380065,97.457156,2.458347,24.570274,27.943212,116.284815,33.382780,3.075391,16.552026,0.000000,0.000000,0.617122,1.879251,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.758115,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.343825,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.71,0.000000,2.29,2.307991,1.867362,2.24,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

87,21:30-21:45,51.501002,26.773279,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,21.380065,97.457156,2.458347,24.570274,27.943212,116.284815,33.382780,3.075391,16.552026,0.000000,0.000000,0.617122,1.879251,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,2.896021,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.71,0.000000,2.29,2.307991,1.867362,2.24,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

88,21:45-22:00,51.501002,26.773279,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,21.380065,97.457156,2.458347,24.570274,27.943212,116.284815,33.382780,3.075391,16.552026,0.000000,0.000000,0.617122,1.879251,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,2.896021,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.71,0.000000,2.29,2.307991,1.867362,2.24,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

89,22:00-22:15,51.501002,30.552328,137.462397,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,121.821445,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,0.617122,2.349064,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,2.896021,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.75,0.000000,2.29,2.318268,1.867362,2.43,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

90,22:15-22:30,51.501002,30.552328,137.462397,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,121.821445,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,0.617122,2.349064,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,2.896021,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.77,0.000000,2.29,2.318388,1.867362,2.43,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

91,22:30-22:45,51.501002,30.552328,137.462397,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,121.821445,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,0.617122,2.349064,42.539088,57.558022,86.682791,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,3.033927,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.77,0.000000,2.29,2.318388,1.867362,2.43,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

92,22:45-23:00,51.501002,30.552328,137.462397,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,121.821445,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,0.617122,2.349064,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,3.296810,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,8.99,31.581603,1.292867,2.691439,0.72,0.000000,2.29,2.318388,1.867362,2.59,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

93,23:00-23:15,51.501002,30.552328,137.462397,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,97.457156,2.458347,16.789688,42.042477,116.284815,33.382780,3.075391,16.552026,0.000000,0.000000,0.617122,1.879251,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,28.591728,0.000000,0.000000,40.609675,8.999423,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,3.413167,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,0.00,31.581603,1.292867,2.691439,0.72,0.000000,2.29,2.318388,1.867362,2.62,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

94,23:15-23:30,51.501002,30.552328,137.462397,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,73.092867,2.458347,8.599596,42.042477,116.284815,33.382780,2.050261,16.552026,0.000000,0.000000,0.617122,1.409439,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,28.591728,0.000000,0.000000,40.609675,8.999423,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,3.413167,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,0.00,31.581603,1.292867,2.691439,0.72,0.000000,2.29,2.318388,1.867362,2.62,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

95,23:30-23:45,51.501002,30.552328,138.728782,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,48.728578,2.458347,8.394844,42.042477,116.284815,33.382780,2.050261,16.552026,0.000000,0.000000,0.617122,0.939625,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,28.591728,0.000000,0.000000,40.609675,8.999423,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,3.413167,268.725720,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,0.00,31.581603,1.292867,2.691439,0.72,0.000000,2.29,2.318388,1.867362,2.62,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

96,23:45-24:00,51.501002,30.552328,138.769784,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,24.364289,2.458347,8.394844,42.042477,116.284815,33.382780,1.853518,16.552026,0.000000,0.000000,0.617122,0.469813,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,28.591728,0.000000,0.000000,40.609675,8.999423,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.17,142.131305,3.413167,268.924894,1.87,5.119751,2.068586,1.56,2.585733,1.888156,3.413168,1.279076,1.801965,1.036106,1.92,3.383514,0.000000,51.937806,0.00,31.581603,1.292867,2.691439,0.72,0.000000,2.29,2.318388,1.867362,2.69,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

