Block,Time,KOLDAM,RIHAND1,KOTESHWR,UNCHAHAR1,SINGRAULI,AURY_LF,UNCHAHAR4,BSIUL,DADRI_LF,KISHANGANGA,DULHASTI,URI2,TEHRI,RAPPB,ANTA_LF,AURY_GF,RAPPC,SINGRAULI_HYDRO,ANTA_GF,RIHAND3,PARBATI3,SEWA2,DADRT2,DHAULIGNGA,UNCHAHAR3,DADRI_RF,NAPP,TANDA2,CHAMERA2,RIHAND2,NJPC,URI,SALAL,AURY_CRF,TANAKPUR,CHAMERA1,JHAJJAR,RAMPUR,ANTA_CRF,AURY_RF,CHAMERA3,DADRI_CRF,ANTA_RF,UNCHAHAR2,DADRI_GF,KGSU1AND2,SOLAPUR,KHARGONE-I,NLCIIST2,KAPS,SASAN,KKNP,VSTPS II,SIPAT I,MOUDA_II,TALST2,BRBCL,MOUDA,TAPS-II,SIPAT II,NLCIIST1,RSTPSU1TO6,KSTPS7,GANDHAR-RLNG,VALLURNTECL,NLCTS2EXP,KAWAS-NAPM,NLCEXP,VSTPS V,SIMHST2,GADARWARA-I,VSTPS IV,KAWAS-RLNG,KGSU3AND4,VSTPS I,KAWAS-zLIQ,NTPL,GANDHAR-ComGas,NNTPP,LARA-I,KSTPS I&II,KAWAS-ComGas,KAWAS-APM,RSTPSU7,KHSTPP-II,FSTPP I & II,KUDGI,GANDHAR-NAPM,GANDHAR-APM,MAPS,TALA,KHSTPP-I,VSTPS III,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,4.100521,90.877303,25.184531,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,51.566550,16.552025,332.092590,28.659700,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,121.821445,48.930384,59.338111,0.000000,0.493697,40.609675,212.438865,2.349064,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

84,20:45-21:00,4.100521,90.877303,24.570274,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,34.795244,16.552025,332.092590,28.659700,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,97.457156,48.930384,59.338111,0.000000,0.493697,40.609675,212.438865,1.879251,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.20,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

85,21:00-21:15,4.100521,90.877303,24.570274,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,6.691394,16.552025,332.092590,19.106467,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,97.457156,48.930384,59.338111,0.000000,0.493697,40.609675,212.438865,1.879251,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.20,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

86,21:15-21:30,4.100521,90.877303,24.570274,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,3.345696,16.552025,332.092590,19.106467,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,97.457156,48.930384,59.338111,0.000000,0.493697,40.609675,212.438865,1.879251,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.20,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

87,21:30-21:45,4.100521,90.877303,24.570274,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,19.106467,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,97.457156,48.930384,59.338111,0.000000,1.481092,40.609675,212.438865,1.879251,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.20,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

88,21:45-22:00,4.100521,90.877303,24.570274,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,9.553233,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,97.457156,48.930384,59.338111,0.000000,1.481092,40.609675,212.438865,1.879251,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.20,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

89,22:00-22:15,4.100521,90.877303,25.184531,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,121.821445,48.930384,59.338111,0.000000,1.481092,40.609675,215.107381,2.349064,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.82,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.20,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

90,22:15-22:30,4.100521,90.877303,25.184531,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,121.821445,48.930384,59.338111,0.000000,1.481092,40.609675,215.107381,2.349064,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.83,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.20,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

91,22:30-22:45,4.100521,90.877303,25.184531,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,121.821445,48.930384,59.338111,0.000000,1.481092,40.609675,215.107381,2.349064,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.83,7.54,1.292867,0.000000,2.29,0.83,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

92,22:45-23:00,4.100521,90.877303,25.184531,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,118.369016,48.930384,59.338111,0.000000,1.481092,40.609675,215.107381,2.280974,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.79,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

93,23:00-23:15,3.075391,90.877303,16.994440,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,97.457156,48.930384,59.338111,0.000000,1.481092,27.073117,215.107381,1.879251,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.79,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,0.00,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

94,23:15-23:30,2.050261,90.877303,16.789687,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,65.102959,48.930384,59.338111,0.000000,1.481092,27.073117,215.107381,1.252834,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.79,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,0.00,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

95,23:30-23:45,1.025130,90.877303,16.789687,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,39.456339,48.930384,59.338111,0.000000,1.481092,27.073117,215.107381,0.762595,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.79,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,0.00,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

96,23:45-24:00,0.217451,90.877303,16.789687,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,332.092590,0.000000,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,39.456339,48.930384,59.338111,0.000000,1.481092,27.073117,215.107381,0.762595,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.79,7.54,1.292867,0.000000,2.29,0.82,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,0.00,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

