Block,Time,PARBATI3,DULHASTI,RIHAND3,UNCHAHAR2,RAPPB,TANDA2,AURY_GF,UNCHAHAR3,UNCHAHAR4,RAPPC,DADRI_LF,AURY_LF,ANTA_LF,NAPP,UNCHAHAR1,KISHANGANGA,DADRI_RF,RAMPUR,TEHRI,AURY_RF,ANTA_RF,JHAJJAR,SINGRAULI_HYDRO,DADRT2,RIHAND1,SALAL,DADRI_GF,NJPC,ANTA_GF,DADRI_CRF,SINGRAULI,SEWA2,AURY_CRF,URI2,CHAMERA2,BSIUL,KOTESHWR,CHAMERA1,RIHAND2,KOLDAM,DHAULIGNGA,CHAMERA3,TANAKPUR,ANTA_CRF,URI,LARA-I,KHARGONE-I,NLCIIST1,SIPAT I,VSTPS II,NLCIIST2,FSTPP I & II,KAWAS-NAPM,VSTPS V,SIMHST2,GANDHAR-ComGas,TALST2,TALA,GANDHAR-RLNG,MAPS,KAWAS-RLNG,NLCTS2EXP,VSTPS IV,KSTPS I&II,VALLURNTECL,SASAN,KAWAS-ComGas,NTPL,KHSTPP-II,BRBCL,KGSU3AND4,NNTPP,SOLAPUR,TAPS-II,KSTPS7,KUDGI,KKNP,GANDHAR-NAPM,MOUDA_II,MOUDA,KAPS,SIPAT II,VSTPS I,KGSU1AND2,NLCEXP,KHSTPP-I,GANDHAR-APM,KAWAS-APM,RSTPSU1TO6,GADARWARA-I,RSTPSU7,KAWAS-zLIQ,VSTPS III,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,51.566550,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,18.732213,2.514219,0.000000,2.778024,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,80.610264,0.000000,146.185735,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.100521,28.659700,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

84,20:45-21:00,34.377700,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,19.458137,2.458347,0.000000,2.280974,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,80.610264,0.000000,118.369016,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,25.594036,40.609675,116.284815,4.100521,16.614318,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

85,21:00-21:15,6.691394,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,13.707503,2.458347,0.000000,2.280974,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,80.610264,0.000000,118.369016,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,6.253115,25.594036,27.073117,116.284815,3.075391,16.614318,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

86,21:15-21:30,3.345696,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,14.211043,2.458347,0.000000,2.280974,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,80.610264,0.000000,118.369016,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,6.253115,25.594036,27.073117,116.284815,3.075391,16.614318,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.137985,1.87,0.000000,1.888156,0,0,0,0,0

87,21:30-21:45,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,15.162176,2.458347,0.000000,2.349064,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,80.610264,0.000000,121.821445,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,6.253115,25.594036,27.073117,116.284815,3.075391,16.614318,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.275970,1.87,0.000000,1.888156,0,0,0,0,0

88,21:45-22:00,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,15.385972,2.458347,0.000000,2.349064,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,51.501002,0.000000,121.821445,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,12.629173,25.594036,27.073117,116.284815,3.075391,16.614318,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.413954,1.87,0.000000,1.888156,0,0,0,0,0

89,22:00-22:15,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,16.429772,2.514219,0.000000,1.770309,30.838221,0.000000,0.000000,217.775898,1.016557,332.089545,77.048149,51.501002,0.000000,91.735987,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,18.943759,26.617797,40.609675,116.284815,4.100521,16.614318,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.75,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.177135,0.000000,0.000000,7.57,0.534690,1.87,0.000000,1.888156,0,0,0,0,0

90,22:15-22:30,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,17.559456,2.514219,0.000000,1.770309,30.838221,0.000000,0.000000,217.775898,1.016557,332.089545,77.048149,51.501002,0.000000,91.735987,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,18.943759,26.617797,40.609675,116.284815,4.100521,16.614318,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.77,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.177135,0.000000,0.000000,7.57,0.551623,1.87,0.000000,1.888156,0,0,0,0,0

91,22:30-22:45,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,18.398440,2.514219,0.000000,1.770309,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,51.501002,0.000000,91.735987,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,18.943759,26.617797,40.609675,116.284815,4.100521,16.614318,30.552328,1.481092,0.000000,48.930384,4.102703,1.706583,0.77,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.07,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.177135,0.000000,0.000000,7.57,0.551623,1.87,0.000000,1.888156,0,0,0,0,0

92,22:45-23:00,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,19.296383,2.514219,0.000000,1.770309,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,51.501002,0.000000,91.735987,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,18.943759,26.617797,40.609675,116.284815,4.100521,8.307160,30.552328,1.481092,0.000000,48.930384,4.102703,1.706583,0.72,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.10,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.177135,0.000000,0.000000,7.57,0.551623,1.87,0.000000,1.888156,0,0,0,0,0

93,23:00-23:15,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,19.566594,2.458347,0.000000,1.770309,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,51.501002,0.000000,91.735987,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,12.629173,25.594036,27.073117,116.284815,3.075391,0.000000,30.552328,1.481092,0.000000,48.930384,4.102703,1.706583,0.72,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.15,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,0.00,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.307453,1.92,1.67,20.177135,0.000000,0.000000,7.57,0.551623,1.87,0.000000,1.888156,0,0,0,0,0

94,23:15-23:30,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,20.462007,2.458347,0.000000,1.600086,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,51.501002,0.000000,83.154234,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,12.629173,25.594036,27.073117,116.284815,2.050261,0.000000,30.552328,1.481092,0.000000,48.930384,4.102703,1.706583,0.72,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.18,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,0.00,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.307991,1.92,1.67,20.177135,0.000000,0.000000,7.57,0.620576,1.87,0.000000,1.888156,0,0,0,0,0

95,23:30-23:45,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,16.784697,2.458347,0.000000,1.252834,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,38.065958,0.000000,65.102959,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,12.629173,25.594036,27.073117,116.284815,2.050261,0.000000,30.552328,1.481092,0.000000,48.930384,4.102703,1.706583,0.72,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.25,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,0.00,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.307991,1.92,1.67,21.655058,0.000000,0.000000,7.57,0.758482,1.87,0.000000,1.888156,0,0,0,0,0

96,23:45-24:00,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,16.784697,2.458347,0.000000,0.762595,30.838221,0.000000,0.000000,215.107381,1.016557,332.089545,77.048149,38.065958,0.000000,39.456339,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,12.629173,25.594036,27.073117,116.284815,2.050261,0.000000,30.552328,1.481092,0.000000,48.930384,4.102703,1.706583,0.72,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.29,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,0.00,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.307991,1.92,1.67,22.352757,0.000000,0.000000,7.57,0.896387,1.87,0.000000,1.888156,0,0,0,0,0

