Block,Time,SEWA2,DHAULIGNGA,TANAKPUR,KOLDAM,NJPC,UNCHAHAR3,SINGRAULI,ANTA_LF,AURY_GF,TEHRI,DADRI_GF,DADRI_CRF,JHAJJAR,UNCHAHAR1,URI2,CHAMERA3,RIHAND2,RAPPB,SINGRAULI_HYDRO,ANTA_CRF,RAPPC,ANTA_GF,NAPP,UNCHAHAR2,DADRI_RF,AURY_RF,RIHAND1,DADRI_LF,KISHANGANGA,URI,DADRT2,DULHASTI,AURY_LF,CHAMERA2,UNCHAHAR4,BSIUL,RAMPUR,SALAL,CHAMERA1,KOTESHWR,ANTA_RF,RIHAND3,TANDA2,PARBATI3,AURY_CRF,FSTPP I & II,VSTPS II,KGSU1AND2,MOUDA_II,NLCIIST1,KSTPS7,RSTPSU7,GANDHAR-ComGas,TAPS-II,KAWAS-NAPM,VALLURNTECL,BRBCL,NNTPP,KAWAS-APM,GADARWARA-I,RSTPSU1TO6,GANDHAR-NAPM,SIPAT I,KGSU3AND4,KAWAS-ComGas,VSTPS III,KAWAS-RLNG,NLCEXP,TALA,MOUDA,GANDHAR-RLNG,KKNP,SIPAT II,VSTPS IV,KUDGI,KHSTPP-I,MAPS,LARA-I,SIMHST2,NTPL,KAPS,SASAN,KAWAS-zLIQ,GANDHAR-APM,TALST2,KHSTPP-II,VSTPS I,NLCTS2EXP,SOLAPUR,KHARGONE-I,KSTPS I&II,VSTPS V,NLCIIST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,16.603563,38.331915,2.971408,4.113288,146.640906,20.277750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,170.265599,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,70.753599,40.736119,26.700676,0.000000,122.281677,0.000000,52.355375,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

84,20:45-21:00,16.603563,38.331915,2.971408,4.113288,118.737575,20.277750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,170.265599,10.435300,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.288078,70.753599,40.736119,25.673727,0.000000,122.281677,0.000000,52.355375,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

85,21:00-21:15,16.603563,28.748936,2.971408,4.113288,79.158384,20.277750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,176.064599,15.403002,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,1.523108,70.753599,40.736119,25.673727,0.000000,122.281677,0.000000,17.451792,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,44.844711,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

86,21:15-21:30,16.603563,19.165958,2.971408,4.113288,79.158384,20.277750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,176.064599,15.403002,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,1.523108,70.753599,40.736119,25.673727,0.000000,122.281677,0.000000,3.356113,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,44.844711,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

87,21:30-21:45,16.603563,19.165958,2.971408,4.113288,85.491054,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,141.848949,7.535800,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,1.646050,47.169066,40.736119,25.673727,0.000000,122.281677,0.000000,3.356113,0.000000,14.135449,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

88,21:45-22:00,16.603563,19.165958,2.971408,4.113288,97.760603,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,1.885102,47.169066,40.736119,25.673727,0.000000,122.281677,0.000000,3.356113,0.000000,14.135449,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

89,22:00-22:15,16.603563,19.165958,2.971408,4.113288,122.200755,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.356378,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,3.356113,0.000000,14.135449,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226669,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

90,22:15-22:30,16.603563,19.165958,2.971408,4.113288,122.200755,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.356378,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,3.356113,0.000000,14.135449,1.864989,1.93,3.370763,0.83,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226789,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

91,22:30-22:45,16.603563,19.165958,2.971408,4.113288,122.200755,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.356378,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,3.356113,0.000000,14.135449,1.864989,1.93,3.370763,0.83,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226789,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

92,22:45-23:00,16.603563,9.582979,2.971408,4.113288,122.200755,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.356378,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,3.356113,0.000000,14.135449,1.864989,1.93,3.370763,0.79,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226789,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

93,23:00-23:15,16.603563,9.582979,1.114278,3.084967,73.320453,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,1.413827,47.169066,40.736119,25.262947,0.000000,122.281677,0.000000,0.000000,0.000000,14.135449,1.864989,1.93,3.370763,0.79,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226789,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

94,23:15-23:30,16.603563,9.582979,1.114278,2.866837,48.880302,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,0.942551,47.169066,40.736119,25.262947,0.000000,122.281677,0.000000,0.000000,0.000000,14.135449,1.864989,1.93,3.370763,0.79,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226789,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

95,23:30-23:45,16.603563,9.582979,1.114278,2.056644,48.880302,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,0.942551,47.169066,40.736119,25.262947,0.000000,122.281677,0.000000,0.000000,0.000000,14.135449,1.864989,1.93,3.370763,0.79,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226789,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

96,23:45-24:00,16.603563,0.000000,1.114278,1.028322,48.880302,14.396018,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,133.538599,7.535800,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.895005,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,0.942551,47.169066,40.736119,25.262947,0.000000,122.281677,0.000000,0.000000,0.000000,19.741149,1.864989,1.93,3.370763,0.79,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.64,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,29.981893,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.226789,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

